data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-30',3550,2,4497,2,13500,1,0,0,0,0,0,0,3550,2,4200,1,13500,1,0,0,0,0,0,0,0,0,4795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-01',3500,1,4997,2,13500,1,0,0,0,0,0,0,3500,1,5500,1,13500,1,0,0,0,0,0,0,0,0,4495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-02',2300,1,4200,1,5800,1,0,0,14995,2,0,0,2300,1,4200,1,0,0,0,0,0,0,0,0,0,0,0,0,5800,1,0,0,14995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-03',4200,1,6900,3,11675,2,0,0,0,0,0,0,0,0,5000,1,11675,2,0,0,0,0,0,0,4200,1,8253450,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-04',3500,1,5500,1,0,0,0,0,0,0,0,0,3500,1,5500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-05',0,0,0,0,9850,3,0,0,14995,2,0,0,0,0,0,0,11675,2,0,0,0,0,0,0,0,0,0,0,5800,1,0,0,14995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-06',3495,2,4200,1,0,0,0,0,0,0,0,0,3495,2,4200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-07',0,0,4900,2,11675,2,0,0,14995,2,0,0,0,0,4900,2,11675,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-08',0,0,3500,1,1150,1,0,0,0,0,0,0,0,0,3500,1,0,0,0,0,0,0,0,0,0,0,0,0,1150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-09',4300,1,5000,1,13500,1,14995,1,14995,2,0,0,0,0,5000,1,13500,1,0,0,0,0,0,0,4300,1,0,0,0,0,14995,1,14995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-10',3642,2,4800,1,0,0,0,0,0,0,0,0,3642,2,4800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-11',3000,1,4200,1,7875,4,0,0,14995,2,0,0,3000,1,4200,1,9850,3,0,0,0,0,0,0,0,0,0,0,5500,1,0,0,14995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-12',0,0,6300,3,0,0,0,0,0,0,0,0,0,0,5000,1,0,0,0,0,0,0,0,0,0,0,8253150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-13',3685,1,0,0,0,0,0,0,0,0,0,0,3685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-14',0,0,4600,2,11675,2,0,0,14995,2,0,0,0,0,4600,2,11675,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-15',0,0,4950,1,1750,1,14995,1,0,0,0,0,0,0,4950,1,1750,1,0,0,0,0,0,0,0,0,0,0,0,0,14995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-16',0,0,4500,2,11675,2,0,0,14995,2,0,0,0,0,4500,2,11675,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-17',3685,1,5000,1,0,0,0,0,0,0,0,0,3685,1,5000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-18',4197,2,4950,1,5825,4,0,0,14995,2,0,0,4197,2,4950,1,9850,3,0,0,0,0,0,0,0,0,0,0,1800,1,0,0,14995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-20',3295,1,0,0,9850,1,0,0,14995,2,0,0,3295,1,0,0,9850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-22',3145,2,5000,1,0,0,0,0,0,0,0,0,3145,2,5000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-26',3100,1,4800,1,11675,2,0,0,0,0,0,0,3100,1,4800,1,11675,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
