data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-30',4150,5,4797,4,6645,2,7200,1,0,0,0,0,4150,5,4797,4,0,0,7200,1,0,0,0,0,0,0,0,0,6645,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-01',3775,6,4425,4,5000,3,0,0,0,0,0,0,3700,5,5025,2,4800,1,0,0,0,0,0,0,3900,1,4425,2,6500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-02',3900,7,5700,9,5290,1,7200,1,0,0,0,0,3900,7,5197,8,0,0,7200,1,0,0,0,0,0,0,15000,1,5290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-03',3650,13,5995,5,6240,5,0,0,0,0,0,0,3650,12,6147,4,6950,1,0,0,0,0,0,0,3900,1,4300,1,5620,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-04',3600,13,4695,9,6245,2,0,0,0,0,0,0,3600,12,5097,6,7200,1,0,0,0,0,0,0,3900,1,4300,3,5290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-05',3650,10,3950,4,6240,3,0,0,0,0,0,0,3650,9,3600,3,0,0,0,0,0,0,0,0,3900,1,4300,1,6240,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-06',3775,10,5350,5,8000,1,0,0,0,0,0,0,3650,9,5995,3,0,0,0,0,0,0,0,0,3900,1,4825,2,8000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-07',3650,13,5250,6,7750,2,0,0,0,0,0,0,3650,13,5500,5,4500,1,0,0,0,0,0,0,0,0,0,0,11000,1,0,0,0,0,0,0,0,0,3200,1,0,0,0,0,0,0,0,0
'2017-02-08',3600,17,5622,4,6240,1,0,0,0,0,0,0,3600,15,5622,2,0,0,0,0,0,0,0,0,4100,2,9650,2,6240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-09',3650,9,6495,4,8000,1,0,0,0,0,0,0,3600,7,6495,4,0,0,0,0,0,0,0,0,4100,2,0,0,8000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-10',3650,9,5350,9,6070,2,0,0,0,0,0,0,3650,8,5085,6,0,0,0,0,0,0,0,0,3900,1,5350,3,6070,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-11',4200,11,5700,5,7650,4,0,0,0,0,0,0,4200,9,5700,5,7300,1,0,0,0,0,0,0,4200,2,0,0,8000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-12',3600,5,5572,4,5450,2,0,0,0,0,0,0,3600,5,6397,2,0,0,0,0,0,0,0,0,0,0,4572,2,5450,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-13',4200,9,5047,6,9500,2,0,0,0,0,0,0,4200,9,4595,5,0,0,0,0,0,0,0,0,0,0,15000,1,9500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-14',3850,6,6800,3,7400,1,0,0,0,0,0,0,3850,6,6800,3,7400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-15',3900,10,5500,8,8000,3,0,0,0,0,0,0,3900,10,5500,6,0,0,0,0,0,0,0,0,0,0,9497,2,8000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-16',3600,10,4850,9,0,0,0,0,5495,1,0,0,3600,10,5000,7,0,0,0,0,0,0,0,0,0,0,3995,1,0,0,0,0,5495,1,0,0,0,0,3200,1,0,0,0,0,0,0,0,0
'2017-02-17',4250,7,4997,6,6175,2,0,0,0,0,0,0,4250,7,6397,2,6175,2,0,0,0,0,0,0,0,0,4000,3,0,0,0,0,0,0,0,0,0,0,3200,1,0,0,0,0,0,0,0,0
'2017-02-18',3800,9,4595,9,8000,3,0,0,0,0,0,0,3800,8,5045,8,7300,1,0,0,0,0,0,0,3300,1,3995,1,8975,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-20',4500,6,6400,5,7750,2,0,0,0,0,0,0,4500,6,6400,3,5550,1,0,0,0,0,0,0,0,0,9497,2,9950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-22',3800,15,6800,3,7750,3,0,0,5495,1,0,0,3800,15,6800,3,7400,1,0,0,0,0,0,0,0,0,0,0,8850,2,0,0,5495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-26',3550,5,4500,3,7300,1,0,0,0,0,0,0,3550,5,5247,2,7300,1,0,0,0,0,0,0,0,0,3995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-27',3550,13,5995,5,7750,2,0,0,0,0,0,0,3550,13,5245,4,5550,1,0,0,0,0,0,0,0,0,15000,1,9950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-28',3800,13,5495,11,7297,4,0,0,0,0,0,0,3800,13,5597,10,7195,3,0,0,0,0,0,0,0,0,3995,1,7750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-01',3475,13,5500,9,0,0,0,0,5495,1,0,0,3475,12,5175,8,0,0,0,0,0,0,0,0,1775,1,15000,1,0,0,0,0,5495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-02',3450,14,5235,8,7400,5,0,0,0,0,0,0,3450,14,5235,8,7195,3,0,0,0,0,0,0,0,0,0,0,8850,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-04',3450,15,5495,9,6150,4,0,0,0,0,0,0,3450,15,5347,6,6100,2,0,0,0,0,0,0,0,0,15000,3,7425,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
