data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-30',4495,3,0,0,0,0,0,0,0,0,0,0,4495,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-01',3775,4,0,0,0,0,0,0,0,0,0,0,3775,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-02',3575,4,0,0,0,0,0,0,0,0,0,0,3575,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-03',3700,2,4480,1,0,0,0,0,0,0,0,0,3700,2,4480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-04',3300,8,4700,2,500,2,0,0,0,0,0,0,3300,8,4800,1,0,0,0,0,0,0,0,0,0,0,0,0,500,2,0,0,0,0,0,0,0,0,4600,1,0,0,0,0,0,0,0,0
'2017-02-05',3300,3,4650,3,500,2,0,0,0,0,0,0,3300,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2,0,0,0,0,0,0,0,0,4650,3,0,0,0,0,0,0,0,0
'2017-02-06',3547,2,4650,5,0,0,0,0,0,0,0,0,3547,2,4480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4650,4,0,0,0,0,0,0,0,0
'2017-02-07',4200,5,4600,3,0,0,0,0,0,0,0,0,4200,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4600,3,0,0,0,0,0,0,0,0
'2017-02-08',4495,1,0,0,0,0,0,0,0,0,0,0,4495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-09',3300,3,4600,3,500,5,0,0,0,0,0,0,3300,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,4600,3,0,0,0,0,0,0,0,0
'2017-02-10',3175,2,4650,2,500,5,0,0,0,0,0,0,3175,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,4650,2,0,0,0,0,0,0,0,0
'2017-02-11',3897,4,4600,4,500,5,0,0,0,0,0,0,3897,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,4600,4,0,0,0,0,0,0,0,0
'2017-02-12',0,0,4600,4,500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2,0,0,0,0,0,0,0,0,4600,4,0,0,0,0,0,0,0,0
'2017-02-13',3300,3,4600,5,0,0,0,0,0,0,0,0,3300,3,4480,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4600,3,0,0,0,0,0,0,0,0
'2017-02-14',4647,2,4600,3,500,8,0,0,0,0,0,0,4647,2,4280,1,0,0,0,0,0,0,0,0,0,0,0,0,500,8,0,0,0,0,0,0,0,0,4600,2,0,0,0,0,0,0,0,0
