data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-30',1540,2,0,0,4250,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540,2,0,0,4250,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-01',1540,2,0,0,5590,3,39950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540,2,0,0,5590,3,39950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-02',0,0,0,0,6695,8,6237,2,6500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6695,8,6237,2,6500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-03',0,0,0,0,4400,2,0,0,6500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,2,0,0,6500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-04',1645,1,0,0,4250,7,5975,1,6500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1645,1,0,0,4250,7,5975,1,6500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-05',0,0,3800,3,4775,2,39950,1,6500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800,3,4775,2,39950,1,6500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-06',0,0,0,0,3925,3,5975,1,6500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3925,3,5975,1,6500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-07',1540,2,0,0,4500,9,6150,2,6500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540,2,0,0,4500,9,6150,2,6500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-08',1600,1,3000,1,5650,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,1,3000,1,5650,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-09',0,0,0,0,4400,8,5975,1,6500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,8,5975,1,6500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-10',1600,1,0,0,4950,3,0,0,6500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,1,0,0,4950,3,0,0,6500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-11',1600,1,0,0,4100,2,5975,1,6300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,1,0,0,4100,2,5975,1,6300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-12',1600,1,3800,1,4550,4,0,0,6300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,1,3800,1,4550,4,0,0,6300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-13',1600,3,0,0,4250,3,6150,2,6300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,3,0,0,4250,3,6150,2,6300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-14',0,0,3950,1,4250,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3950,1,4250,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-15',1600,2,0,0,6400,3,0,0,6300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,2,0,0,6400,3,0,0,6300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-16',1435,1,0,0,4950,7,5800,1,6300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435,1,0,0,4950,7,5800,1,6300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-17',0,0,3950,1,3950,1,0,0,6300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3950,1,3950,1,0,0,6300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-18',1600,1,0,0,4250,3,5800,1,6300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,1,0,0,4250,3,5800,1,6300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-20',1600,1,0,0,4550,2,5800,1,6300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,1,0,0,4550,2,5800,1,6300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-22',1655,1,3950,1,4750,7,0,0,6300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,1,3950,1,4750,7,0,0,6300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-26',1627,2,0,0,4250,1,0,0,5900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627,2,0,0,4250,1,0,0,5900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-27',0,0,0,0,4600,2,5800,1,5900,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4600,2,5800,1,5900,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-28',1600,1,3950,1,5220,4,0,0,5500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,1,3950,1,5220,4,0,0,5500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-01',1540,2,0,0,4425,2,0,0,5500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540,2,0,0,4425,2,0,0,5500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-02',0,0,0,0,5685,12,5950,1,5500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5685,12,5950,1,5500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-04',1655,1,0,0,5375,6,5950,1,5500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,1,0,0,5375,6,5950,1,5500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-05',0,0,0,0,6100,1,0,0,5500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6100,1,0,0,5500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-06',0,0,0,0,0,0,0,0,5500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
