data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-30',6132,2,6250,3,11500,2,0,0,0,0,0,0,6132,2,5950,2,11500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250,1,0,0,0,0,0,0,0,0
'2017-02-01',3890,5,4500,5,9402,2,0,0,0,0,0,0,3890,5,4500,5,18000,1,0,0,0,0,0,0,0,0,0,0,805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-02',4075,8,6500,23,7000,4,0,0,0,0,0,0,4075,8,6675,22,7000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250,1,0,0,0,0,0,0,0,0
'2017-02-03',4070,4,5025,4,0,0,0,0,0,0,0,0,4070,4,5025,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-04',4147,12,6995,19,9000,2,0,0,0,0,0,0,4147,12,6997,18,9000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250,1,0,0,0,0,0,0,0,0
'2017-02-05',0,0,5500,1,9000,3,0,0,0,0,0,0,0,0,5500,1,9000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-06',3700,5,6850,3,6500,4,0,0,0,0,0,0,3700,5,6850,3,6500,3,0,0,0,0,0,0,0,0,0,0,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-07',4688,11,7000,17,12500,1,0,0,0,0,0,0,4688,11,7000,17,12500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-08',2300,1,4550,5,10500,1,0,0,0,0,0,0,2300,1,4550,5,10500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-09',4625,8,9200,14,0,0,0,0,0,0,0,0,4625,8,9200,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-10',3600,9,6250,9,10000,2,0,0,0,0,0,0,3600,9,6250,9,10000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-11',4625,6,8250,16,10500,1,0,0,0,0,0,0,4625,6,8250,16,10500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-12',3700,3,6250,3,0,0,0,0,0,0,0,0,3700,3,6250,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-13',4150,4,5600,5,9000,3,0,0,0,0,0,0,4150,4,5600,5,9000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-14',4700,9,6900,23,9475,2,0,0,0,0,0,0,4700,9,6900,22,9475,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250,1,0,0,0,0,0,0,0,0
'2017-02-15',4300,3,6120,6,9000,2,0,0,0,0,0,0,4300,3,6120,6,9000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-16',4500,5,7000,21,0,0,0,0,0,0,0,0,4500,5,7000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250,1,0,0,0,0,0,0,0,0
'2017-02-17',3850,6,5997,6,10500,3,0,0,0,0,0,0,3850,6,5997,6,10500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-18',4925,8,6495,25,9000,1,0,0,0,0,0,0,4925,8,6697,24,9000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250,1,0,0,0,0,0,0,0,0
'2017-02-20',3900,3,5872,6,7500,1,0,0,0,0,0,0,3900,3,5495,5,7500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250,1,0,0,0,0,0,0,0,0
'2017-02-22',4850,6,6500,20,9000,3,0,0,0,0,0,0,4850,6,6500,19,9000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250,1,0,0,0,0,0,0,0,0
'2017-02-26',4495,2,6395,7,3100,1,0,0,0,0,0,0,4495,2,6395,7,0,0,0,0,0,0,0,0,0,0,0,0,3100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-27',3995,3,6395,5,8000,2,0,0,0,0,0,0,3995,3,6397,4,8000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250,1,0,0,0,0,0,0,0,0
'2017-02-28',4950,7,6197,18,5900,1,0,0,0,0,0,0,4950,7,6197,18,5900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-01',4300,3,6395,11,7500,1,0,0,0,0,0,0,4300,3,6395,11,7500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-02',4850,8,6325,22,0,0,0,0,0,0,0,0,4850,8,6400,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250,1,0,0,0,0,0,0,0,0
'2017-03-04',4500,12,6497,18,7500,1,0,0,0,0,0,0,4500,12,6500,17,7500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250,1,0,0,0,0,0,0,0,0
'2017-03-05',4500,3,5200,2,0,0,0,0,0,0,0,0,4500,3,5200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-06',3695,4,6395,6,7500,1,0,0,0,0,0,0,3695,4,6395,6,7500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-07',3995,3,5950,12,3500,1,0,0,0,0,0,0,3995,3,5800,11,0,0,0,0,0,0,0,0,0,0,0,0,3500,1,0,0,0,0,0,0,0,0,6250,1,0,0,0,0,0,0,0,0
'2017-03-08',4300,11,6495,9,0,0,0,0,0,0,0,0,4300,11,6495,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-09',4247,4,5800,16,7250,2,0,0,0,0,0,0,4247,4,5500,15,7250,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250,1,0,0,0,0,0,0,0,0
'2017-03-10',4750,9,6250,13,7750,2,0,0,0,0,0,0,4750,9,6250,13,12000,1,0,0,0,0,0,0,0,0,0,0,3500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-11',3695,5,5545,10,7250,2,0,0,0,0,0,0,3695,5,5495,9,7250,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250,1,0,0,0,0,0,0,0,0
'2017-03-12',4300,2,6100,5,0,0,0,0,0,0,0,0,4300,2,6100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-13',5387,2,5925,4,0,0,0,0,0,0,0,0,5387,2,5925,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
