data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-30',4295,1,4625,2,8000,1,16750,2,0,0,21000,2,4295,1,4625,2,0,0,0,0,0,0,0,0,0,0,0,0,8000,1,16750,2,0,0,21000,2,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-01',3600,3,4950,4,0,0,16750,2,0,0,21000,1,3600,3,4950,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16750,2,0,0,21000,1,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-02',3850,4,5375,11,11995,3,0,0,0,0,21000,1,3950,3,5375,9,8745,2,0,0,0,0,0,0,2000,1,5497,2,14000,1,0,0,0,0,21000,1,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-03',3325,2,5000,3,6597,2,15000,1,0,0,0,0,3325,2,5000,3,6597,2,0,0,0,0,0,0,0,0,0,0,0,0,15000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-04',3750,4,5935,6,5495,1,15500,2,0,0,21000,1,3750,4,5375,5,5495,1,12500,1,0,0,0,0,0,0,6495,1,0,0,18500,1,0,0,21000,1,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-05',3000,1,4800,2,0,0,15000,1,0,0,0,0,3000,1,5300,1,0,0,0,0,0,0,0,0,0,0,4300,1,0,0,15000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-06',3450,2,5150,2,6925,2,18500,1,0,0,21000,1,3450,2,5150,2,6000,1,0,0,0,0,0,0,0,0,0,0,7850,1,18500,1,0,0,21000,1,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-07',3700,6,5495,7,6000,4,15000,1,0,0,21000,1,3650,5,5435,6,5497,2,0,0,0,0,0,0,4300,1,10500,1,10250,2,15000,1,0,0,21000,1,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-08',3275,2,5700,4,7195,1,18500,1,0,0,21000,1,3275,2,5500,3,7195,1,0,0,0,0,0,0,0,0,6495,1,0,0,18500,1,0,0,21000,1,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-09',3700,4,5937,6,7850,3,15000,1,0,0,0,0,3700,4,5375,5,5495,1,0,0,0,0,0,0,0,0,10500,1,10925,2,15000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-10',3600,3,5247,6,6500,3,15500,2,0,0,21000,1,3600,3,5495,5,5500,1,12500,1,0,0,0,0,0,0,4250,1,7047,2,18500,1,0,0,21000,1,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-11',2800,1,5995,9,6500,3,15000,1,0,0,21000,1,2800,1,5995,5,5495,1,0,0,0,0,0,0,0,0,5397,4,10250,2,15000,1,0,0,21000,1,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-12',3650,3,5100,3,0,0,0,0,0,0,21000,1,3650,3,5100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,1,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-13',3100,2,4250,3,6497,2,18500,1,0,0,21000,1,3100,2,4625,2,5500,1,0,0,0,0,0,0,0,0,3300,1,7495,1,18500,1,0,0,21000,1,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-14',3972,4,6122,8,9747,2,15000,1,0,0,0,0,3972,4,5995,7,5495,1,0,0,0,0,0,0,0,0,10500,1,14000,1,15000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-15',3275,2,5000,3,5250,1,19247,2,0,0,21000,2,3275,2,5000,3,5250,1,0,0,0,0,0,0,0,0,0,0,0,0,19247,2,0,0,21000,2,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-16',3972,4,6495,7,10747,2,15000,1,0,0,0,0,3972,4,5375,5,0,0,0,0,0,0,0,0,0,0,8497,2,10747,2,15000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-17',3225,2,5250,4,7495,3,19995,3,0,0,21000,1,3225,2,5500,3,0,0,0,0,0,0,0,0,0,0,4300,1,7495,3,19995,3,0,0,21000,1,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-18',3872,6,5375,9,6372,2,15000,1,0,0,21000,1,3872,6,5100,7,5250,1,0,0,0,0,0,0,0,0,7997,2,7495,1,15000,1,0,0,21000,1,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-20',3547,2,5200,5,7495,3,0,0,0,0,21000,1,3547,2,5100,4,0,0,0,0,0,0,0,0,0,0,10500,1,7495,3,0,0,0,0,21000,1,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-22',3795,6,5000,7,7195,3,19995,3,0,0,21000,1,3795,6,5000,7,5250,1,0,0,0,0,0,0,0,0,0,0,7195,2,19995,3,0,0,21000,1,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-26',3635,6,5495,4,0,0,15000,1,0,0,0,0,3795,5,5495,3,0,0,0,0,0,0,0,0,1795,1,5495,1,0,0,15000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-27',3695,3,5250,8,7195,3,19247,2,17500,1,0,0,3695,3,5250,6,5250,1,0,0,0,0,0,0,0,0,7000,2,7195,2,19247,2,17500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-28',3775,4,5375,8,12800,1,18500,2,0,0,21000,1,3775,4,5375,7,0,0,0,0,0,0,0,0,0,0,3450,1,12800,1,18500,2,0,0,21000,1,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-01',3695,5,5447,8,7195,4,18250,2,10000,1,0,0,3695,5,5300,6,6222,2,0,0,0,0,0,0,0,0,5447,2,7195,2,18250,2,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-02',3600,3,6000,4,5995,1,19995,3,0,0,0,0,3947,2,6000,3,0,0,0,0,0,0,0,0,1795,1,10500,1,5995,1,19995,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-04',3595,5,5825,6,5250,1,17497,4,0,0,21000,2,3595,5,5825,4,5250,1,0,0,0,0,0,0,0,0,7400,2,0,0,17497,4,0,0,21000,2,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-05',3595,2,5625,8,7195,1,18250,2,0,0,0,0,3595,2,5750,7,0,0,0,0,0,0,0,0,0,0,3450,1,7195,1,18250,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-06',3595,3,5000,3,6222,2,15972,2,0,0,21000,2,3595,3,5000,1,5250,1,0,0,0,0,0,0,0,0,7400,2,7195,1,15972,2,0,0,21000,2,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-07',3822,2,5300,8,7195,1,18500,2,13950,1,0,0,3822,2,5200,7,7195,1,0,0,0,0,0,0,0,0,0,0,0,0,18500,2,13950,1,0,0,0,0,6200,1,0,0,0,0,0,0,0,0
'2017-03-09',3500,5,5000,10,13500,1,15000,3,0,0,21000,1,3500,5,5000,8,13500,1,0,0,0,0,0,0,0,0,4722,2,0,0,15000,3,0,0,21000,1,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-10',3500,3,5625,8,0,0,18500,3,0,0,21000,1,3500,3,5500,7,0,0,0,0,0,0,0,0,0,0,10500,1,0,0,18500,3,0,0,21000,1,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-11',3797,4,5000,7,7195,1,18500,2,0,0,0,0,3797,4,5000,6,7195,1,0,0,0,0,0,0,0,0,5995,1,0,0,18500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-12',0,0,5050,2,0,0,18500,3,0,0,0,0,0,0,5050,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-13',2800,1,5000,6,13500,1,17500,2,0,0,21000,1,2800,1,5000,6,13500,1,0,0,0,0,0,0,0,0,0,0,0,0,17500,2,0,0,21000,1,0,0,0,0,0,0,0,0,0,0,0,0
