data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-30',3195,1,4572,2,4300,3,10500,2,0,0,0,0,3195,1,4150,1,0,0,0,0,0,0,0,0,0,0,4995,1,4300,3,10500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-01',0,0,4747,4,5275,6,0,0,0,0,0,0,0,0,3350,1,6500,1,0,0,0,0,0,0,0,0,4995,3,4800,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-02',3195,1,4950,3,4500,5,10500,3,0,0,0,0,3195,1,5235,2,4995,1,0,0,0,0,0,0,0,0,0,0,4400,4,10500,3,0,0,0,0,0,0,4200,1,0,0,0,0,0,0,0,0
'2017-02-03',3195,1,3650,2,5645,2,0,0,0,0,0,0,3195,1,3650,2,0,0,0,0,0,0,0,0,0,0,0,0,5645,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-04',0,0,4350,2,4995,3,8950,2,0,0,0,0,0,0,0,0,5747,2,0,0,0,0,0,0,0,0,4500,1,4500,1,8950,2,0,0,0,0,0,0,4200,1,0,0,0,0,0,0,0,0
'2017-02-05',3247,2,3710,2,0,0,5600,1,0,0,0,0,3247,2,5520,1,0,0,0,0,0,0,0,0,0,0,1900,1,0,0,5600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-06',0,0,3950,1,4950,1,0,0,8500,2,0,0,0,0,3950,1,0,0,0,0,0,0,0,0,0,0,0,0,4950,1,0,0,8500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-07',3195,1,4500,7,6125,6,8950,4,0,0,0,0,3195,1,3950,3,5747,2,0,0,0,0,0,0,0,0,5000,3,6275,4,8950,4,0,0,0,0,0,0,4200,1,0,0,0,0,0,0,0,0
'2017-02-08',3195,1,4572,2,4570,2,0,0,0,0,0,0,3195,1,0,0,5140,1,0,0,0,0,0,0,0,0,3850,1,4000,1,0,0,0,0,0,0,0,0,5295,1,0,0,0,0,0,0,0,0
'2017-02-09',3195,1,3950,4,6500,3,10000,3,0,0,0,0,3195,1,3950,3,5747,2,0,0,0,0,0,0,0,0,0,0,6995,1,10000,3,0,0,0,0,0,0,4200,1,0,0,0,0,0,0,0,0
'2017-02-10',3247,2,4500,3,4295,1,6480,2,0,0,0,0,3247,2,4500,3,0,0,0,0,0,0,0,0,0,0,0,0,4295,1,6480,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-11',0,0,4747,4,5747,4,10000,3,8500,1,0,0,0,0,3950,1,5747,2,0,0,0,0,0,0,0,0,6950,1,5747,2,10000,3,8500,1,0,0,0,0,4747,2,0,0,0,0,0,0,0,0
'2017-02-12',3195,1,3650,2,4100,1,0,0,0,0,0,0,3195,1,3650,2,0,0,0,0,0,0,0,0,0,0,0,0,4100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-13',3300,3,3925,4,5125,2,0,0,0,0,0,0,3300,3,3350,2,0,0,0,0,0,0,0,0,0,0,5725,2,5125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-14',2995,2,4200,5,5747,6,8950,4,8500,1,0,0,2995,2,4000,3,5747,2,0,0,0,0,0,0,0,0,0,0,5547,4,8950,4,8500,1,0,0,0,0,4747,2,0,0,0,0,0,0,0,0
'2017-02-15',3300,3,5022,4,0,0,0,0,0,0,0,0,3300,3,4950,3,0,0,0,0,0,0,0,0,0,0,6950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-16',3795,1,4200,3,4995,5,10000,3,8500,1,0,0,0,0,3350,1,5597,2,0,0,0,0,0,0,3795,1,0,0,4500,3,10000,3,8500,1,0,0,0,0,4747,2,0,0,0,0,0,0,0,0
'2017-02-17',3195,1,3900,6,0,0,0,0,0,0,0,0,3195,1,3900,4,0,0,0,0,0,0,0,0,0,0,4300,1,0,0,0,0,0,0,0,0,0,0,3450,1,0,0,0,0,0,0,0,0
'2017-02-18',3300,3,4950,5,5750,7,10500,1,0,0,0,0,3300,3,4950,3,5597,2,0,0,0,0,0,0,0,0,5000,1,5750,5,10500,1,0,0,0,0,0,0,4200,1,0,0,0,0,0,0,0,0
'2017-02-20',3300,3,4275,6,0,0,0,0,0,0,0,0,3300,3,4250,5,0,0,0,0,0,0,0,0,0,0,4300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-22',0,0,3975,8,4547,4,0,0,0,0,0,0,0,0,3600,4,4995,1,0,0,0,0,0,0,0,0,4200,2,4100,3,0,0,0,0,0,0,0,0,3825,2,0,0,0,0,0,0,0,0
'2017-02-26',0,0,3700,2,0,0,10500,1,0,0,0,0,0,0,3700,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-27',0,0,4495,1,4500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4495,1,4500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-28',2995,1,4200,3,6475,4,9975,1,0,0,0,0,2995,1,5095,1,5597,2,0,0,0,0,0,0,0,0,0,0,6872,2,9975,1,0,0,0,0,0,0,3825,2,0,0,0,0,0,0,0,0
'2017-03-01',3300,4,4450,2,6699,2,0,0,0,0,0,0,3300,3,4450,2,0,0,0,0,0,0,0,0,1600,1,0,0,6699,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-02',0,0,4495,5,4995,3,9975,1,0,0,0,0,0,0,4950,1,5597,2,0,0,0,0,0,0,0,0,4747,2,4950,1,9975,1,0,0,0,0,0,0,3825,2,0,0,0,0,0,0,0,0
'2017-03-04',0,0,4200,3,5745,2,0,0,0,0,0,0,0,0,0,0,4995,1,0,0,0,0,0,0,0,0,6950,1,6495,1,0,0,0,0,0,0,0,0,3825,2,0,0,0,0,0,0,0,0
