data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-30',2995,1,4200,2,0,0,10250,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2995,1,4200,2,0,0,10250,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-01',2995,2,2500,3,0,0,5500,2,0,0,0,0,2995,1,0,0,0,0,0,0,0,0,0,0,2995,1,2500,3,0,0,5500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-02',0,0,3800,1,6995,1,5500,4,4800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800,1,6995,1,5500,4,4800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-03',0,0,0,0,3900,3,5500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900,3,5500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-04',2395,1,3800,1,5172,2,5500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2395,1,3800,1,5172,2,5500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-05',2875,1,0,0,1500,1,5500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2875,1,0,0,1500,1,5500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-06',2395,1,3800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2395,1,3800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-07',2875,1,0,0,5487,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2875,1,0,0,5487,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-08',1972,2,3800,1,3900,1,6200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,2,3800,1,3900,1,6200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-09',0,0,0,0,6995,1,15000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6995,1,15000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
