data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-30',3395,9,4250,10,5800,1,7287,2,5795,1,0,0,3395,9,4250,9,0,0,7287,2,0,0,0,0,0,0,3600,1,5800,1,0,0,5795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-01',3395,9,4800,8,0,0,10987,2,5495,1,0,0,3395,9,4800,8,0,0,8975,1,0,0,0,0,0,0,0,0,0,0,13000,1,5495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-02',3400,13,5495,7,8500,4,12997,4,0,0,0,0,3400,13,5495,7,8500,4,0,0,0,0,0,0,0,0,0,0,0,0,12997,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-03',3610,4,4280,7,7300,3,0,0,5495,1,0,0,3610,4,4290,6,7650,2,0,0,0,0,0,0,0,0,3500,1,5600,1,0,0,5495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-04',3400,11,4550,12,8000,3,13000,5,5495,1,0,0,3400,11,4550,12,8000,3,5400,1,0,0,0,0,0,0,0,0,0,0,20500,4,5495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-05',3495,4,5495,7,0,0,0,0,0,0,0,0,3495,4,5495,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-06',3397,4,4850,6,0,0,12995,5,5495,1,0,0,3397,4,4850,6,0,0,8287,2,0,0,0,0,0,0,0,0,0,0,28000,3,5495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-07',3695,9,4525,16,8400,2,13000,1,5495,1,0,0,3695,9,4525,16,8400,2,0,0,0,0,0,0,0,0,0,0,0,0,13000,1,5495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-08',3300,11,4350,6,6700,2,13000,3,5495,1,0,0,3300,11,4500,5,8000,1,0,0,0,0,0,0,0,0,3400,1,5400,1,13000,3,5495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-09',3422,8,4600,11,6650,2,10987,2,0,0,0,0,3422,8,4600,11,6650,2,8975,1,0,0,0,0,0,0,0,0,0,0,13000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
