data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-30',0,0,5600,1,4995,5,0,0,0,0,0,0,0,0,5600,1,4995,3,0,0,0,0,0,0,0,0,0,0,6125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-01',2300,2,4897,4,0,0,6950,3,0,0,0,0,2850,1,4897,4,0,0,0,0,0,0,0,0,1750,1,0,0,0,0,6950,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-02',3400,1,4895,3,6995,3,0,0,1690,1,0,0,3400,1,5247,2,7725,2,0,0,0,0,0,0,0,0,1300,1,0,0,0,0,1690,1,0,0,0,0,0,0,6995,1,0,0,0,0,0,0
'2017-02-03',0,0,4900,7,0,0,6950,3,8200,1,0,0,0,0,4897,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6950,3,8200,1,0,0,0,0,5400,1,0,0,0,0,0,0,0,0
'2017-02-04',0,0,4195,3,6995,1,0,0,0,0,0,0,0,0,4895,2,0,0,0,0,0,0,0,0,0,0,3700,1,0,0,0,0,0,0,0,0,0,0,0,0,6995,1,0,0,0,0,0,0
'2017-02-05',0,0,5300,5,0,0,6350,2,0,0,0,0,0,0,5400,2,0,0,0,0,0,0,0,0,0,0,3575,2,0,0,6350,2,0,0,0,0,0,0,5400,1,0,0,0,0,0,0,0,0
'2017-02-06',0,0,4895,3,0,0,6950,1,8200,1,0,0,0,0,4895,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6950,1,8200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-07',3400,1,5097,6,6950,1,1600,1,0,0,0,0,3400,1,5300,5,6950,1,0,0,0,0,0,0,0,0,3700,1,0,0,1600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-08',3900,1,5497,4,6247,2,0,0,0,0,0,0,3900,1,5595,3,0,0,0,0,0,0,0,0,0,0,0,0,5500,1,0,0,0,0,0,0,0,0,5400,1,6995,1,0,0,0,0,0,0
'2017-02-09',2575,2,4650,5,6950,1,6345,1,0,0,0,0,3400,1,5400,2,6950,1,0,0,0,0,0,0,1750,1,3700,3,0,0,6345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-10',3900,1,5400,5,0,0,6345,3,0,0,0,0,3900,1,4897,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6345,3,0,0,0,0,0,0,5400,1,0,0,0,0,0,0,0,0
'2017-02-11',2300,2,5200,6,6995,3,6345,2,0,0,0,0,2850,1,5200,6,8475,2,0,0,0,0,0,0,1750,1,0,0,0,0,6345,2,0,0,0,0,0,0,0,0,6995,1,0,0,0,0,0,0
'2017-02-12',3900,1,3700,1,0,0,6345,3,0,0,0,0,3900,1,0,0,0,0,0,0,0,0,0,0,0,0,3700,1,0,0,6345,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-13',2850,1,4900,3,0,0,6345,2,0,0,0,0,2850,1,4900,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6345,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-14',3400,1,5197,6,6995,3,6345,2,1650,1,0,0,3400,1,5197,6,8475,2,0,0,0,0,0,0,0,0,0,0,0,0,6345,2,1650,1,0,0,0,0,0,0,6995,1,0,0,0,0,0,0
'2017-02-15',3900,1,4097,2,5500,1,6772,4,0,0,0,0,3900,1,4097,2,0,0,0,0,0,0,0,0,0,0,0,0,5500,1,6772,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-16',3400,1,4900,7,6995,3,6345,2,0,0,0,0,3400,1,4900,7,8475,2,0,0,0,0,0,0,0,0,0,0,0,0,6345,2,0,0,0,0,0,0,0,0,6995,1,0,0,0,0,0,0
'2017-02-17',3900,1,4500,7,0,0,6345,2,0,0,0,0,3900,1,4297,6,0,0,0,0,0,0,0,0,0,0,4650,1,0,0,6345,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-18',2575,2,3897,6,6995,1,6345,2,0,0,0,0,3400,1,4497,4,0,0,0,0,0,0,0,0,1750,1,3700,2,0,0,6345,2,0,0,0,0,0,0,0,0,6995,1,0,0,0,0,0,0
'2017-02-20',0,0,5200,2,6950,1,6345,3,0,0,0,0,0,0,5200,2,6950,1,0,0,0,0,0,0,0,0,0,0,0,0,6345,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-22',3400,1,5200,2,6972,2,6345,2,1650,1,0,0,3400,1,5200,2,6950,1,0,0,0,0,0,0,0,0,0,0,0,0,6345,2,1650,1,0,0,0,0,0,0,6995,1,0,0,0,0,0,0
'2017-02-26',0,0,4650,3,0,0,5950,2,0,0,0,0,0,0,4447,2,0,0,0,0,0,0,0,0,0,0,4650,1,0,0,5950,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-27',0,0,5675,2,10000,1,7925,2,0,0,0,0,0,0,5675,2,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,7925,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-28',2850,3,4697,4,6972,2,5950,5,12900,1,0,0,3125,2,4697,4,6950,1,7600,1,0,0,0,0,1750,1,0,0,0,0,5950,4,12900,1,0,0,0,0,0,0,6995,1,0,0,0,0,0,0
'2017-03-01',2850,1,4495,3,0,0,7725,4,0,0,0,0,2850,1,4495,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7725,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-02',0,0,4295,4,6995,1,0,0,0,0,0,0,0,0,4295,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6995,1,0,0,0,0,0,0
'2017-03-04',0,0,4245,2,5897,2,5500,1,0,0,0,0,0,0,4245,2,4800,1,0,0,0,0,0,0,0,0,0,0,0,0,5500,1,0,0,0,0,0,0,0,0,6995,1,0,0,0,0,0,0
'2017-03-05',0,0,5750,1,0,0,9900,2,0,0,0,0,0,0,5750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9900,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-06',0,0,0,0,9950,1,7950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9950,1,7950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-07',0,0,4497,6,9450,2,9900,2,0,0,0,0,0,0,4495,5,9450,2,0,0,0,0,0,0,0,0,4500,1,0,0,9900,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-08',3397,2,0,0,9950,1,7950,1,0,0,0,0,3397,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9950,1,7950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-09',1600,1,5325,2,0,0,7600,3,0,0,0,0,0,0,5325,2,0,0,7600,1,0,0,0,0,1600,1,0,0,0,0,7400,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-10',0,0,3895,2,0,0,8425,2,0,0,0,0,0,0,3995,1,0,0,0,0,0,0,0,0,0,0,3795,1,0,0,8425,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-11',3397,2,5197,2,7375,2,8150,2,0,0,0,0,3397,2,5197,2,4800,1,7400,1,0,0,0,0,0,0,0,0,9950,1,8900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-12',0,0,3995,1,10000,1,8425,2,0,0,0,0,0,0,3995,1,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,8425,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-13',3395,2,5500,1,9950,1,7800,1,0,0,0,0,3395,2,5500,1,0,0,0,0,0,0,0,0,0,0,0,0,9950,1,7800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
