data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-30',1700,1,3600,3,3650,1,4500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,1,3600,3,3650,1,4500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-01',0,0,4000,3,3800,2,6200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,3,3800,2,6200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-02',2000,5,0,0,4700,3,0,0,0,0,0,0,2795,1,0,0,0,0,0,0,0,0,0,0,1850,4,0,0,4700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-03',1550,1,3197,2,4350,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,1,3197,2,4350,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-04',1900,3,3672,2,4500,1,0,0,0,0,0,0,2795,1,0,0,0,0,0,0,0,0,0,0,1800,2,3672,2,4500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-05',1550,1,3600,1,4350,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,1,3600,1,4350,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-06',2275,2,4300,1,5000,2,5100,1,0,0,0,0,2900,1,0,0,0,0,0,0,0,0,0,0,1650,1,4300,1,5000,2,5100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-07',1700,1,0,0,3600,1,5900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,1,0,0,3600,1,5900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-08',2172,2,3575,2,5750,2,0,0,0,0,0,0,2795,1,0,0,0,0,0,0,0,0,0,0,1550,1,3575,2,5750,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-09',1700,1,3250,2,4000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,1,3250,2,4000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
