date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,home_1_median,home_1_count,home_1_median_hoa,hoa_1_bd_median,home_1_count_hoa,home_1_both_median,home_1_count+home_1_count_hoa,home_2_median,home_2_count,home_2_median_hoa,hoa_2_bd_median,home_2_count_hoa,home_2_both_median,home_2_count+home_2_count_hoa,home_3_median,home_3_count,home_3_median_hoa,hoa_3_bd_median,home_3_count_hoa,home_3_both_median,home_3_count+home_3_count_hoa,home_4_median,home_4_count,home_4_median_hoa,hoa_4_bd_median,home_4_count_hoa,home_4_both_median,home_4_count+home_4_count_hoa,home_5_median,home_5_count,home_5_median_hoa,hoa_5_bd_median,home_5_count_hoa,home_5_both_median,home_5_count+home_5_count_hoa,home_6_median,home_6_count,home_6_median_hoa,hoa_6_bd_median,home_6_count_hoa,home_6_both_median,home_6_count+home_6_count_hoa
'2016-12-11',1475,2,0,0,0,0,0,0,0,0,0,0,325000,1,191000,353,26,1443,27,335000,1,255500,513,48,1927,49,485000,15,327250,705,14,2632,29,499257,16,0,0,0,2738,16,650000,5,0,0,0,3565,5,0,0,0,0,0,0,0
'2016-12-12',1475,1,1937,2,0,0,0,0,0,0,0,0,325000,1,191000,353,26,1443,27,335000,1,255500,513,48,1927,49,485000,15,327250,705,14,2632,29,496757,14,0,0,0,2725,14,650000,5,0,0,0,3565,5,0,0,0,0,0,0,0
'2016-12-13',1250,3,1440,1,825,1,0,0,0,0,0,0,325000,1,191000,358,26,1477,27,335000,1,255500,515,48,1968,49,479900,13,320000,745,15,2681,28,498515,13,0,0,0,2817,13,650000,5,0,0,0,3674,5,0,0,0,0,0,0,0
'2016-12-14',1655,1,2110,2,0,0,0,0,0,0,0,0,325000,1,191000,358,26,1477,27,335000,1,256000,516,47,1972,48,479900,13,320000,745,15,2681,28,498515,13,0,0,0,2817,13,650000,5,0,0,0,3674,5,0,0,0,0,0,0,0
'2016-12-15',1330,3,1804,4,0,0,0,0,0,0,0,0,325000,1,191000,358,26,1477,27,335000,1,256000,516,47,1972,48,479900,13,320000,745,15,2681,28,498515,13,0,0,0,2817,13,650000,5,0,0,0,3674,5,0,0,0,0,0,0,0
