date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,home_1_median,home_1_count,home_1_median_hoa,hoa_1_bd_median,home_1_count_hoa,home_1_both_median,home_1_count+home_1_count_hoa,home_2_median,home_2_count,home_2_median_hoa,hoa_2_bd_median,home_2_count_hoa,home_2_both_median,home_2_count+home_2_count_hoa,home_3_median,home_3_count,home_3_median_hoa,hoa_3_bd_median,home_3_count_hoa,home_3_both_median,home_3_count+home_3_count_hoa,home_4_median,home_4_count,home_4_median_hoa,hoa_4_bd_median,home_4_count_hoa,home_4_both_median,home_4_count+home_4_count_hoa,home_5_median,home_5_count,home_5_median_hoa,hoa_5_bd_median,home_5_count_hoa,home_5_both_median,home_5_count+home_5_count_hoa,home_6_median,home_6_count,home_6_median_hoa,hoa_6_bd_median,home_6_count_hoa,home_6_both_median,home_6_count+home_6_count_hoa
'2016-12-11',0,0,1974,2,2320,1,0,0,0,0,0,0,0,0,299900,179,7,1834,7,470000,29,436500,193,22,2578,51,560000,33,615000,299,5,3105,38,680450,18,0,0,0,3732,18,1030000,1,0,0,0,5650,1,0,0,0,0,0,0,0
'2016-12-13',1535,2,2300,1,0,0,0,0,0,0,0,0,0,0,299900,179,7,1884,7,470000,27,439000,193,23,2661,50,527500,35,615000,299,5,3173,40,680450,18,0,0,0,3846,18,1030000,1,0,0,0,5822,1,0,0,0,0,0,0,0
'2016-12-14',1375,1,1974,2,2850,1,0,0,0,0,0,0,0,0,299900,179,7,1884,7,437950,26,439000,193,23,2638,49,527500,35,615000,299,5,3173,40,680450,18,0,0,0,3846,18,1030000,1,0,0,0,5822,1,0,0,0,0,0,0,0
'2016-12-15',0,0,1662,2,2320,1,0,0,0,0,0,0,0,0,299900,179,7,1884,7,437950,26,439000,193,23,2638,49,527500,35,615000,299,5,3173,40,680450,18,0,0,0,3846,18,1030000,1,0,0,0,5822,1,0,0,0,0,0,0,0
