date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,home_1_median,home_1_count,home_1_median_hoa,hoa_1_bd_median,home_1_count_hoa,home_1_both_median,home_1_count+home_1_count_hoa,home_2_median,home_2_count,home_2_median_hoa,hoa_2_bd_median,home_2_count_hoa,home_2_both_median,home_2_count+home_2_count_hoa,home_3_median,home_3_count,home_3_median_hoa,hoa_3_bd_median,home_3_count_hoa,home_3_both_median,home_3_count+home_3_count_hoa,home_4_median,home_4_count,home_4_median_hoa,hoa_4_bd_median,home_4_count_hoa,home_4_both_median,home_4_count+home_4_count_hoa,home_5_median,home_5_count,home_5_median_hoa,hoa_5_bd_median,home_5_count_hoa,home_5_both_median,home_5_count+home_5_count_hoa,home_6_median,home_6_count,home_6_median_hoa,hoa_6_bd_median,home_6_count_hoa,home_6_both_median,home_6_count+home_6_count_hoa
'2016-12-11',1950,30,2809,5,3200,1,0,0,0,0,0,0,420000,1,487000,420,4,2990,5,827500,1,800000,800,3,4873,4,829500,2,887000,818,1,4663,3,1485000,1,0,0,0,8146,1,1350000,3,0,0,0,7406,3,1830000,1,0,0,0,10039,1
'2016-12-13',1797,31,2579,9,3550,4,0,0,0,0,6695,1,0,0,487000,420,4,3173,4,827500,1,800000,800,3,5009,4,829500,2,887000,818,1,4804,3,1485000,1,0,0,0,8394,1,1350000,3,0,0,0,7631,3,1830000,1,0,0,0,10344,1
'2016-12-14',1874,22,2945,4,2700,1,3900,3,0,0,0,0,0,0,487000,420,4,3173,4,827500,1,800000,800,3,5009,4,829500,2,887000,818,1,4804,3,1485000,1,0,0,0,8394,1,1350000,3,0,0,0,7631,3,1830000,1,0,0,0,10344,1
'2016-12-15',1824,24,3437,4,4850,1,0,0,2725,1,6695,1,0,0,475000,385,5,3069,5,827500,1,800000,800,3,5009,4,829500,2,887000,818,1,4804,3,1485000,1,0,0,0,8394,1,1350000,3,0,0,0,7631,3,1830000,1,0,0,0,10344,1
