date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,home_1_median,home_1_count,home_1_median_hoa,hoa_1_bd_median,home_1_count_hoa,home_1_both_median,home_1_count+home_1_count_hoa,home_2_median,home_2_count,home_2_median_hoa,hoa_2_bd_median,home_2_count_hoa,home_2_both_median,home_2_count+home_2_count_hoa,home_3_median,home_3_count,home_3_median_hoa,hoa_3_bd_median,home_3_count_hoa,home_3_both_median,home_3_count+home_3_count_hoa,home_4_median,home_4_count,home_4_median_hoa,hoa_4_bd_median,home_4_count_hoa,home_4_both_median,home_4_count+home_4_count_hoa,home_5_median,home_5_count,home_5_median_hoa,hoa_5_bd_median,home_5_count_hoa,home_5_both_median,home_5_count+home_5_count_hoa,home_6_median,home_6_count,home_6_median_hoa,hoa_6_bd_median,home_6_count_hoa,home_6_both_median,home_6_count+home_6_count_hoa
'2016-12-11',1170,33,1367,60,1902,14,1972,18,907,4,2800,1,0,0,125000,211,3,897,3,200000,9,197450,234,20,1163,29,250000,75,217000,170,21,1356,96,350000,59,232000,115,1,1892,60,379000,7,0,0,0,2079,7,380000,3,0,0,0,2084,3
'2016-12-13',1170,62,1382,112,1898,33,1850,27,2600,2,2800,2,0,0,130000,211,1,945,1,212500,6,197450,219,18,1226,24,255000,75,215950,175,24,1413,99,356000,65,0,0,0,2012,65,421000,8,0,0,0,2379,8,380000,3,0,0,0,2148,3
'2016-12-14',1250,64,1335,115,1750,19,1995,34,1495,2,0,0,0,0,130000,211,1,945,1,212500,6,197450,219,18,1226,24,255000,75,215950,175,24,1413,99,356000,65,0,0,0,2012,65,421000,8,0,0,0,2379,8,380000,3,0,0,0,2148,3
'2016-12-15',1250,27,1363,50,1950,3,1850,12,0,0,0,0,0,0,130000,211,1,945,1,212500,6,197450,219,18,1226,24,255000,75,215950,186,24,1413,99,356000,65,0,0,0,2012,65,421000,8,0,0,0,2379,8,380000,3,0,0,0,2148,3
