date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,home_1_median,home_1_count,home_1_median_hoa,hoa_1_bd_median,home_1_count_hoa,home_1_both_median,home_1_count+home_1_count_hoa,home_2_median,home_2_count,home_2_median_hoa,hoa_2_bd_median,home_2_count_hoa,home_2_both_median,home_2_count+home_2_count_hoa,home_3_median,home_3_count,home_3_median_hoa,hoa_3_bd_median,home_3_count_hoa,home_3_both_median,home_3_count+home_3_count_hoa,home_4_median,home_4_count,home_4_median_hoa,hoa_4_bd_median,home_4_count_hoa,home_4_both_median,home_4_count+home_4_count_hoa,home_5_median,home_5_count,home_5_median_hoa,hoa_5_bd_median,home_5_count_hoa,home_5_both_median,home_5_count+home_5_count_hoa,home_6_median,home_6_count,home_6_median_hoa,hoa_6_bd_median,home_6_count_hoa,home_6_both_median,home_6_count+home_6_count_hoa
'2016-12-11',2298,7,3145,2,0,0,0,0,0,0,0,0,0,0,458000,476,21,2978,21,0,0,638500,785,16,4323,16,0,0,1126250,1179,3,7357,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2016-12-13',2455,13,3142,4,0,0,0,0,0,0,0,0,0,0,458000,476,21,3056,21,0,0,638500,785,16,4433,16,0,0,1126250,1179,3,7545,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2016-12-14',2455,11,3650,4,0,0,0,0,0,0,0,0,0,0,458000,476,21,3056,21,0,0,638500,785,16,4433,16,0,0,1126250,1179,3,7545,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2016-12-15',2464,12,3545,4,0,0,0,0,0,0,0,0,0,0,461500,473,20,3056,20,0,0,638500,785,16,4433,16,0,0,1126250,1179,3,7545,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
