date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,home_1_median,home_1_count,home_1_median_hoa,hoa_1_bd_median,home_1_count_hoa,home_1_both_median,home_1_count+home_1_count_hoa,home_2_median,home_2_count,home_2_median_hoa,hoa_2_bd_median,home_2_count_hoa,home_2_both_median,home_2_count+home_2_count_hoa,home_3_median,home_3_count,home_3_median_hoa,hoa_3_bd_median,home_3_count_hoa,home_3_both_median,home_3_count+home_3_count_hoa,home_4_median,home_4_count,home_4_median_hoa,hoa_4_bd_median,home_4_count_hoa,home_4_both_median,home_4_count+home_4_count_hoa,home_5_median,home_5_count,home_5_median_hoa,hoa_5_bd_median,home_5_count_hoa,home_5_both_median,home_5_count+home_5_count_hoa,home_6_median,home_6_count,home_6_median_hoa,hoa_6_bd_median,home_6_count_hoa,home_6_both_median,home_6_count+home_6_count_hoa
'2016-12-11',1150,15,1390,23,1937,2,1850,3,1346,2,0,0,0,0,0,0,0,0,0,185000,3,195000,330,11,1387,14,268250,64,220000,193,9,1454,73,339900,27,269500,191,2,1864,29,433750,12,0,0,0,2379,12,489900,5,0,0,0,2687,5
'2016-12-13',1155,24,1404,24,1985,2,1850,5,2600,1,0,0,0,0,0,0,0,0,0,185000,4,195000,330,11,1418,15,264900,61,220000,193,9,1495,70,305000,31,269500,191,2,1724,33,432500,13,0,0,0,2444,13,489900,5,0,0,0,2769,5
'2016-12-14',1165,17,1342,36,1884,1,1850,5,0,0,0,0,0,0,0,0,0,0,0,185000,4,195000,330,11,1418,15,264900,61,222500,193,10,1493,71,300000,29,269500,191,2,1695,31,432500,13,0,0,0,2444,13,489900,5,0,0,0,2769,5
'2016-12-15',1165,10,1573,20,1929,2,1850,3,0,0,0,0,0,0,0,0,0,0,0,185000,4,195000,330,11,1418,15,264900,61,222500,193,10,1493,71,302500,28,269500,191,2,1709,30,432500,13,0,0,0,2444,13,489900,5,0,0,0,2769,5
