date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,home_1_median,home_1_count,home_1_median_hoa,hoa_1_bd_median,home_1_count_hoa,home_1_both_median,home_1_count+home_1_count_hoa,home_2_median,home_2_count,home_2_median_hoa,hoa_2_bd_median,home_2_count_hoa,home_2_both_median,home_2_count+home_2_count_hoa,home_3_median,home_3_count,home_3_median_hoa,hoa_3_bd_median,home_3_count_hoa,home_3_both_median,home_3_count+home_3_count_hoa,home_4_median,home_4_count,home_4_median_hoa,hoa_4_bd_median,home_4_count_hoa,home_4_both_median,home_4_count+home_4_count_hoa,home_5_median,home_5_count,home_5_median_hoa,hoa_5_bd_median,home_5_count_hoa,home_5_both_median,home_5_count+home_5_count_hoa,home_6_median,home_6_count,home_6_median_hoa,hoa_6_bd_median,home_6_count_hoa,home_6_both_median,home_6_count+home_6_count_hoa
'2016-12-11',1000,5,1636,12,1767,1,0,0,0,0,0,0,0,0,165000,330,3,1235,3,380000,16,295000,290,43,1920,59,426250,80,287500,310,4,2294,84,487500,26,0,0,0,2674,26,595000,7,0,0,0,3264,7,677950,2,0,0,0,3719,2
'2016-12-12',1399,5,1520,4,2175,4,2250,1,0,0,0,0,0,0,165000,330,3,1235,3,380000,16,295000,290,43,1920,59,420500,79,287500,310,4,2284,83,487500,26,0,0,0,2674,26,707450,6,0,0,0,3881,6,677950,2,0,0,0,3719,2
'2016-12-13',1451,4,1564,6,2125,4,2650,1,0,0,0,0,0,0,167500,330,4,1276,4,377500,17,295000,290,50,1969,67,427000,81,295000,290,5,2375,86,485000,29,0,0,0,2741,29,734950,8,0,0,0,4154,8,656000,3,0,0,0,3708,3
'2016-12-14',1310,2,1660,5,2163,2,0,0,0,0,0,0,0,0,167500,330,4,1276,4,377500,17,295000,290,50,1969,67,424650,82,295000,290,5,2373,87,485000,29,0,0,0,2741,29,734950,8,0,0,0,4154,8,656000,3,0,0,0,3708,3
'2016-12-15',1604,3,1547,8,2100,4,0,0,0,0,0,0,0,0,167500,330,4,1276,4,377500,17,295000,290,51,1970,68,424650,82,295000,290,5,2373,87,485000,29,0,0,0,2741,29,769900,9,0,0,0,4351,9,656000,3,0,0,0,3708,3
