date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,home_1_median,home_1_count,home_1_median_hoa,hoa_1_bd_median,home_1_count_hoa,home_1_both_median,home_1_count+home_1_count_hoa,home_2_median,home_2_count,home_2_median_hoa,hoa_2_bd_median,home_2_count_hoa,home_2_both_median,home_2_count+home_2_count_hoa,home_3_median,home_3_count,home_3_median_hoa,hoa_3_bd_median,home_3_count_hoa,home_3_both_median,home_3_count+home_3_count_hoa,home_4_median,home_4_count,home_4_median_hoa,hoa_4_bd_median,home_4_count_hoa,home_4_both_median,home_4_count+home_4_count_hoa,home_5_median,home_5_count,home_5_median_hoa,hoa_5_bd_median,home_5_count_hoa,home_5_both_median,home_5_count+home_5_count_hoa,home_6_median,home_6_count,home_6_median_hoa,hoa_6_bd_median,home_6_count_hoa,home_6_both_median,home_6_count+home_6_count_hoa
'2016-12-11',1825,1,2715,2,4700,1,0,0,1650,1,0,0,0,0,300000,646,45,2322,45,0,0,533750,938,24,4049,24,972000,3,765150,1339,2,5459,5,1263500,2,0,0,0,6931,2,1375000,9,0,0,0,7543,9,2013000,6,0,0,0,11043,6
'2016-12-13',1812,4,2715,2,3775,1,0,0,1650,1,0,0,0,0,300000,646,45,2374,45,0,0,533750,938,24,4129,24,972000,3,765150,1339,2,5589,5,1263500,2,0,0,0,7142,2,1375000,9,0,0,0,7772,9,2013000,6,0,0,0,11378,6
'2016-12-14',1522,4,2772,2,3775,1,0,0,0,0,0,0,0,0,300000,660,44,2384,44,0,0,535000,950,23,4133,23,972000,3,765150,1339,2,5589,5,1263500,2,0,0,0,7142,2,1375000,9,0,0,0,7772,9,2013000,6,0,0,0,11378,6
'2016-12-15',1850,1,2715,2,3775,1,0,0,1650,1,0,0,0,0,300000,674,43,2374,43,0,0,535000,950,23,4133,23,972000,3,765150,1339,2,5589,5,1263500,2,0,0,0,7142,2,1375000,9,0,0,0,7772,9,2013000,6,0,0,0,11378,6
