date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,home_1_median,home_1_count,home_1_median_hoa,hoa_1_bd_median,home_1_count_hoa,home_1_both_median,home_1_count+home_1_count_hoa,home_2_median,home_2_count,home_2_median_hoa,hoa_2_bd_median,home_2_count_hoa,home_2_both_median,home_2_count+home_2_count_hoa,home_3_median,home_3_count,home_3_median_hoa,hoa_3_bd_median,home_3_count_hoa,home_3_both_median,home_3_count+home_3_count_hoa,home_4_median,home_4_count,home_4_median_hoa,hoa_4_bd_median,home_4_count_hoa,home_4_both_median,home_4_count+home_4_count_hoa,home_5_median,home_5_count,home_5_median_hoa,hoa_5_bd_median,home_5_count_hoa,home_5_both_median,home_5_count+home_5_count_hoa,home_6_median,home_6_count,home_6_median_hoa,hoa_6_bd_median,home_6_count_hoa,home_6_both_median,home_6_count+home_6_count_hoa
'2016-12-11',1793,10,2905,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,27,0,0,0,4937,27,1192500,30,0,0,0,6542,30,1403500,10,0,0,0,7699,10,1825000,3,0,0,0,10011,3
'2016-12-13',1650,11,2525,5,3600,5,4400,1,0,0,6695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910000,26,0,0,0,5143,26,1190000,29,0,0,0,6726,29,1403500,10,0,0,0,7933,10,1825000,3,0,0,0,10316,3
'2016-12-14',1671,12,2487,4,3775,1,5900,1,3500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920000,27,0,0,0,5200,27,1190000,27,0,0,0,6726,27,1403500,10,0,0,0,7933,10,1825000,3,0,0,0,10316,3
'2016-12-15',1800,9,2715,2,4200,3,0,0,0,0,6695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920000,27,0,0,0,5200,27,1190000,27,0,0,0,6726,27,1403500,10,0,0,0,7933,10,1825000,3,0,0,0,10316,3
