date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,home_1_median,home_1_count,home_1_median_hoa,hoa_1_bd_median,home_1_count_hoa,home_1_both_median,home_1_count+home_1_count_hoa,home_2_median,home_2_count,home_2_median_hoa,hoa_2_bd_median,home_2_count_hoa,home_2_both_median,home_2_count+home_2_count_hoa,home_3_median,home_3_count,home_3_median_hoa,hoa_3_bd_median,home_3_count_hoa,home_3_both_median,home_3_count+home_3_count_hoa,home_4_median,home_4_count,home_4_median_hoa,hoa_4_bd_median,home_4_count_hoa,home_4_both_median,home_4_count+home_4_count_hoa,home_5_median,home_5_count,home_5_median_hoa,hoa_5_bd_median,home_5_count_hoa,home_5_both_median,home_5_count+home_5_count_hoa,home_6_median,home_6_count,home_6_median_hoa,hoa_6_bd_median,home_6_count_hoa,home_6_both_median,home_6_count+home_6_count_hoa
'2016-12-11',2015,24,2795,14,3895,5,0,0,0,0,0,0,0,0,0,0,0,0,0,397475,2,136750,270,8,1059,10,435000,31,0,0,0,2386,31,545000,63,0,0,0,2989,63,649000,36,0,0,0,3560,36,925000,3,0,0,0,5074,3
'2016-12-13',2000,21,2498,24,2500,4,1920,1,0,0,0,0,0,0,0,0,0,0,0,395000,3,147878,270,5,1146,8,422500,29,0,0,0,2388,29,549950,62,0,0,0,3108,62,640000,37,0,0,0,3617,37,775000,3,0,0,0,4380,3
'2016-12-14',2025,36,2745,20,4000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,395000,3,147878,270,5,1146,8,420750,28,0,0,0,2378,28,549900,61,0,0,0,3108,61,638750,36,0,0,0,3610,36,775000,3,0,0,0,4380,3
'2016-12-15',1475,18,2012,24,2665,4,0,0,0,0,0,0,0,0,0,0,0,0,0,395000,3,147878,270,5,1146,8,420750,28,0,0,0,2378,28,549900,61,0,0,0,3108,61,638750,36,0,0,0,3610,36,775000,3,0,0,0,4380,3
