date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,home_1_median,home_1_count,home_1_median_hoa,hoa_1_bd_median,home_1_count_hoa,home_1_both_median,home_1_count+home_1_count_hoa,home_2_median,home_2_count,home_2_median_hoa,hoa_2_bd_median,home_2_count_hoa,home_2_both_median,home_2_count+home_2_count_hoa,home_3_median,home_3_count,home_3_median_hoa,hoa_3_bd_median,home_3_count_hoa,home_3_both_median,home_3_count+home_3_count_hoa,home_4_median,home_4_count,home_4_median_hoa,hoa_4_bd_median,home_4_count_hoa,home_4_both_median,home_4_count+home_4_count_hoa,home_5_median,home_5_count,home_5_median_hoa,hoa_5_bd_median,home_5_count_hoa,home_5_both_median,home_5_count+home_5_count_hoa,home_6_median,home_6_count,home_6_median_hoa,hoa_6_bd_median,home_6_count_hoa,home_6_both_median,home_6_count+home_6_count_hoa
'2016-12-12',877,2,1015,6,1145,4,1300,3,0,0,0,0,0,0,0,0,0,0,0,48000,2,0,0,0,263,2,69000,12,0,0,0,378,12,135000,1,0,0,0,740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2016-12-13',969,9,1015,15,1125,11,1495,7,1127,1,0,0,0,0,0,0,0,0,0,48000,2,0,0,0,271,2,69000,12,0,0,0,390,12,135000,1,0,0,0,763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2016-12-14',773,4,980,20,1095,7,1315,3,0,0,0,0,0,0,0,0,0,0,0,48000,2,0,0,0,271,2,69000,12,0,0,0,390,12,135000,1,0,0,0,763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2016-12-15',812,3,972,22,1214,9,1300,7,1127,1,0,0,0,0,0,0,0,0,0,48000,2,0,0,0,271,2,69000,12,0,0,0,390,12,135000,1,0,0,0,763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
