date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,home_1_median,home_1_count,home_1_median_hoa,hoa_1_bd_median,home_1_count_hoa,home_1_both_median,home_1_count+home_1_count_hoa,home_2_median,home_2_count,home_2_median_hoa,hoa_2_bd_median,home_2_count_hoa,home_2_both_median,home_2_count+home_2_count_hoa,home_3_median,home_3_count,home_3_median_hoa,hoa_3_bd_median,home_3_count_hoa,home_3_both_median,home_3_count+home_3_count_hoa,home_4_median,home_4_count,home_4_median_hoa,hoa_4_bd_median,home_4_count_hoa,home_4_both_median,home_4_count+home_4_count_hoa,home_5_median,home_5_count,home_5_median_hoa,hoa_5_bd_median,home_5_count_hoa,home_5_both_median,home_5_count+home_5_count_hoa,home_6_median,home_6_count,home_6_median_hoa,hoa_6_bd_median,home_6_count_hoa,home_6_both_median,home_6_count+home_6_count_hoa
'2016-12-11',0,0,0,0,1175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,238500,3,0,0,0,1308,3,225000,39,0,0,0,1234,39,397500,33,0,0,0,2180,33,530000,10,0,0,0,2907,10,689000,5,0,0,0,3779,5
'2016-12-13',725,2,0,0,0,0,750,4,0,0,0,0,0,0,0,0,0,0,0,238500,3,0,0,0,1348,3,226000,38,0,0,0,1277,38,398000,32,0,0,0,2249,32,530000,10,0,0,0,2995,10,689000,5,0,0,0,3894,5
'2016-12-14',0,0,0,0,1450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,238500,3,0,0,0,1348,3,226000,38,0,0,0,1277,38,398000,32,0,0,0,2249,32,530000,10,0,0,0,2995,10,689000,5,0,0,0,3894,5
'2016-12-15',500,1,0,0,900,1,750,2,0,0,0,0,0,0,0,0,0,0,0,238500,3,0,0,0,1348,3,226000,38,0,0,0,1277,38,398000,32,0,0,0,2249,32,530000,10,0,0,0,2995,10,689000,5,0,0,0,3894,5
