data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-02-04',650,1,1100,1,1100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,1,1100,1,1100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-05',0,0,960,1,1087,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,1,1087,2,0,0,0,0,0,0
'2017-02-06',0,0,0,0,900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-07',625,1,985,3,1000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,1,0,0,0,0,0,0,0,0,0,0,0,0,985,3,1000,3,0,0,0,0,0,0
'2017-02-08',0,0,1200,1,932,2,1300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,1,1300,1,0,0,0,0,0,0,1200,1,1175,1,0,0,0,0,0,0
'2017-02-09',0,0,940,3,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,3,1000,1,0,0,0,0,0,0
'2017-02-10',525,1,1100,3,1175,3,1300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,1,1000,2,1100,1,1300,1,0,0,0,0,0,0,1200,1,1337,2,0,0,0,0,0,0
'2017-02-11',0,0,1070,2,1100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,2,0,0,0,0,0,0,0,0,1070,2,1100,1,0,0,0,0,0,0
'2017-02-12',0,0,1200,1,1000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,1,0,0,0,0,0,0,0,0,1200,1,1087,2,0,0,0,0,0,0
'2017-02-13',525,1,0,0,1100,1,1400,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,1,0,0,1100,1,1400,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
