data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-02-04',0,0,0,0,1125,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,2,0,0,0,0,0,0,0,0,0,0,1225,6,0,0,0,0,0,0
'2017-02-05',1350,1,0,0,1250,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,1,0,0,961,2,0,0,0,0,0,0,0,0,0,0,1300,3,0,0,0,0,0,0
'2017-02-06',0,0,1237,2,965,3,0,0,0,0,0,0,0,0,1775,1,0,0,0,0,0,0,0,0,0,0,700,1,1100,1,0,0,0,0,0,0,0,0,0,0,965,2,0,0,0,0,0,0
'2017-02-07',0,0,1350,3,1300,7,0,0,0,0,0,0,0,0,1562,2,0,0,0,0,0,0,0,0,0,0,1200,1,1000,3,0,0,0,0,0,0,0,0,0,0,1349,4,0,0,0,0,0,0
'2017-02-08',0,0,982,2,1275,12,2725,1,2775,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,4,0,0,0,0,0,0,0,0,982,2,1275,8,2725,1,2775,2,0,0
'2017-02-09',0,0,1775,1,1300,4,0,0,0,0,0,0,0,0,1775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,4,0,0,0,0,0,0
'2017-02-10',1350,1,1775,1,1300,7,0,0,3250,1,0,0,0,0,1775,1,0,0,0,0,0,0,0,0,1350,1,0,0,900,1,0,0,0,0,0,0,0,0,0,0,1300,6,0,0,3250,1,0,0
'2017-02-11',0,0,975,3,1550,4,2725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,1,1600,1,0,0,0,0,0,0,0,0,982,2,1500,3,2725,1,0,0,0,0
'2017-02-12',1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-13',0,0,1382,2,0,0,0,0,0,0,0,0,0,0,1775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,1,0,0,0,0,0,0,0,0
'2017-02-14',0,0,1225,4,1399,3,0,0,3800,1,2000,1,0,0,1775,1,0,0,0,0,0,0,0,0,0,0,950,2,0,0,0,0,3800,1,0,0,0,0,1250,1,1399,3,0,0,0,0,2000,1
'2017-02-15',0,0,975,5,1175,6,2725,1,3250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,2,0,0,0,0,0,0,0,0,975,5,1465,4,2725,1,3250,1,0,0
'2017-02-16',0,0,1250,3,850,3,1725,2,0,0,0,0,0,0,1775,1,0,0,0,0,0,0,0,0,0,0,700,1,495,1,0,0,0,0,0,0,0,0,1250,1,1124,2,1725,2,0,0,0,0
'2017-02-17',0,0,1087,6,1422,4,2112,2,0,0,0,0,0,0,1775,1,0,0,0,0,0,0,0,0,0,0,1200,1,1297,2,0,0,0,0,0,0,0,0,937,4,1550,2,2112,2,0,0,0,0
'2017-02-18',0,0,1250,1,1680,1,0,0,3250,1,3850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,1,1680,1,0,0,3250,1,3850,1
'2017-02-20',0,0,900,1,1395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,1,1395,1,0,0,0,0,0,0
'2017-02-22',0,0,975,5,1680,1,0,0,3250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,5,1680,1,0,0,3250,1,0,0
'2017-02-26',1350,1,875,2,890,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,1,0,0,890,1,0,0,0,0,0,0,0,0,875,2,0,0,0,0,0,0,0,0
'2017-02-27',0,0,1775,1,0,0,0,0,0,0,0,0,0,0,1775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-28',0,0,1225,4,1680,3,2000,1,3250,1,0,0,0,0,1775,1,0,0,0,0,0,0,0,0,0,0,0,0,1800,1,0,0,0,0,0,0,0,0,1200,3,1590,2,2000,1,3250,1,0,0
'2017-03-01',0,0,1075,2,0,0,0,0,3250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3250,1,0,0,0,0,1075,2,0,0,0,0,0,0,0,0
'2017-03-02',0,0,1087,6,1665,6,0,0,3250,1,0,0,0,0,1775,1,0,0,0,0,0,0,0,0,0,0,950,1,1800,2,0,0,0,0,0,0,0,0,1087,4,1575,4,0,0,3250,1,0,0
'2017-03-04',0,0,1200,7,1680,3,0,0,3250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,1,1800,1,0,0,0,0,0,0,0,0,1087,6,1590,2,0,0,3250,1,0,0
'2017-03-05',1350,1,1775,1,1400,3,0,0,1995,1,0,0,0,0,1775,1,0,0,0,0,0,0,0,0,1350,1,0,0,1400,1,0,0,1995,1,0,0,0,0,0,0,1462,2,0,0,0,0,0,0
'2017-03-06',0,0,0,0,1595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-07',0,0,1087,6,1500,7,3150,1,3250,1,0,0,0,0,1775,1,0,0,0,0,0,0,0,0,0,0,0,0,1800,3,3150,1,0,0,0,0,0,0,975,5,1400,4,0,0,3250,1,0,0
'2017-03-08',0,0,1300,1,915,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,1,780,1,0,0,0,0,0,0,0,0,0,0,1050,1,0,0,0,0,0,0
'2017-03-09',0,0,975,9,1680,5,0,0,3250,1,0,0,0,0,1775,1,0,0,0,0,0,0,0,0,0,0,950,1,1800,3,0,0,0,0,0,0,0,0,975,7,1590,2,0,0,3250,1,0,0
'2017-03-10',1350,1,1775,1,1275,3,0,0,2880,1,0,0,0,0,1775,1,0,0,0,0,0,0,0,0,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,3,0,0,2880,1,0,0
'2017-03-11',0,0,1087,4,1099,8,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199,5,0,0,0,0,0,0,0,0,1087,4,1000,3,2000,1,0,0,0,0
'2017-03-12',0,0,1307,2,1387,4,1300,1,0,0,0,0,0,0,1307,2,0,0,0,0,0,0,0,0,0,0,0,0,1587,2,1300,1,0,0,0,0,0,0,0,0,1087,2,0,0,0,0,0,0
'2017-03-13',0,0,1300,3,2200,1,1300,1,0,0,0,0,0,0,1775,1,0,0,0,0,0,0,0,0,0,0,1300,1,2200,1,1300,1,0,0,0,0,0,0,900,1,0,0,0,0,0,0,0,0
