data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-02-04',1595,2,1029,8,1025,19,2850,2,0,0,0,0,1595,2,0,0,0,0,0,0,0,0,0,0,0,0,1500,1,1173,1,0,0,0,0,0,0,0,0,1029,7,1025,18,2850,2,0,0,0,0
'2017-02-05',0,0,1750,5,1500,3,0,0,0,0,0,0,0,0,2199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,4,1500,3,0,0,0,0,0,0
'2017-02-06',1595,1,1475,6,1475,4,0,0,0,0,0,0,1595,1,2199,1,0,0,0,0,0,0,0,0,0,0,1500,1,1450,1,0,0,0,0,0,0,0,0,1387,4,1500,3,0,0,0,0,0,0
'2017-02-07',1075,4,1275,10,999,6,3200,3,1950,2,0,0,1595,1,2995,1,0,0,0,0,0,0,0,0,0,0,1500,1,1173,1,0,0,1500,1,0,0,950,3,1200,8,999,5,3200,3,2400,1,0,0
'2017-02-08',0,0,1122,16,1300,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,5,900,1,0,0,0,0,0,0,0,0,1000,11,1500,7,0,0,0,0,0,0
'2017-02-09',1595,1,1325,10,1475,6,2844,2,0,0,0,0,1595,1,2199,1,0,0,0,0,0,0,0,0,0,0,1399,2,1450,1,0,0,0,0,0,0,0,0,1200,7,1500,5,2844,2,0,0,0,0
'2017-02-10',1595,1,1387,10,1025,8,3175,2,0,0,0,0,1595,1,2597,2,0,0,0,0,0,0,0,0,0,0,1350,3,1173,1,0,0,0,0,0,0,0,0,1425,5,1025,7,3175,2,0,0,0,0
'2017-02-11',1800,1,1024,16,1025,13,2644,2,0,0,0,0,1800,1,0,0,0,0,0,0,0,0,0,0,0,0,1399,2,0,0,0,0,0,0,0,0,0,0,997,14,1025,13,2644,2,0,0,0,0
'2017-02-12',0,0,1450,5,1500,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,3,900,1,0,0,0,0,0,0,0,0,1700,2,1500,7,0,0,0,0,0,0
'2017-02-13',1595,1,1522,8,2050,2,0,0,0,0,0,0,1595,1,2199,1,0,0,0,0,0,0,0,0,0,0,1350,3,0,0,0,0,0,0,0,0,0,0,1595,4,2050,2,0,0,0,0,0,0
'2017-02-14',1397,2,1200,15,1025,8,2900,1,1950,2,0,0,1595,1,2199,1,0,0,0,0,0,0,0,0,0,0,0,0,1450,1,0,0,1500,1,0,0,1200,1,1124,14,1025,7,2900,1,2400,1,0,0
'2017-02-15',3000,1,1000,12,1099,13,1950,1,0,0,0,0,3000,1,3800,1,0,0,0,0,0,0,0,0,0,0,1472,2,0,0,0,0,0,0,0,0,0,0,975,9,1099,13,1950,1,0,0,0,0
'2017-02-16',1050,4,1275,24,1025,15,0,0,0,0,0,0,1595,1,2199,1,0,0,0,0,0,0,0,0,0,0,1350,7,0,0,0,0,0,0,0,0,1050,3,972,16,1025,15,0,0,0,0,0,0
