data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-02-04',0,0,1070,6,1321,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,1,0,0,0,0,0,0,0,0,0,0,1070,5,1321,2,0,0,0,0,0,0
'2017-02-05',0,0,865,3,1400,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,1,0,0,0,0,0,0,0,0,865,3,1449,4,0,0,0,0,0,0
'2017-02-06',778,4,840,4,1550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,1,0,0,0,0,0,0,778,4,840,4,0,0,0,0,0,0,0,0
'2017-02-07',790,3,890,10,1260,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1,0,0,870,1,0,0,0,0,0,0,778,2,890,10,1330,4,0,0,0,0,0,0
'2017-02-08',0,0,1135,4,1375,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,1,0,0,0,0,0,0,0,0,0,0,1070,3,1375,8,0,0,0,0,0,0
'2017-02-09',790,3,870,8,1330,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1,0,0,1000,3,0,0,0,0,0,0,778,2,870,8,1400,5,0,0,0,0,0,0
'2017-02-10',778,4,890,11,1242,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,1,0,0,0,0,0,0,778,4,890,11,1321,2,0,0,0,0,0,0
'2017-02-11',828,2,895,12,1379,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,2,895,12,1379,4,0,0,0,0,0,0
'2017-02-12',790,6,865,8,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1,0,0,1000,1,0,0,0,0,0,0,790,5,865,8,1400,1,0,0,0,0,0,0
'2017-02-13',828,2,902,12,1499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,2,902,12,1499,1,0,0,0,0,0,0
'2017-02-14',790,5,877,12,1370,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,2,0,0,0,0,0,0,790,5,877,12,1370,2,0,0,0,0,0,0
'2017-02-15',800,3,865,13,1260,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1,0,0,1500,1,0,0,0,0,0,0,828,2,865,13,1251,2,0,0,0,0,0,0
'2017-02-16',790,1,865,12,1260,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1,0,0,0,0,0,0,790,1,865,12,1379,4,0,0,0,0,0,0
'2017-02-17',840,2,882,10,1260,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,2,0,0,0,0,0,0,840,2,882,10,1260,1,0,0,0,0,0,0
'2017-02-18',0,0,890,7,1251,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1,0,0,0,0,0,0,0,0,890,7,1260,3,0,0,0,0,0,0
'2017-02-20',800,1,869,2,1500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1,0,0,1500,1,0,0,0,0,0,0,0,0,869,2,0,0,0,0,0,0,0,0
'2017-02-22',0,0,915,9,1220,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1,0,0,0,0,0,0,0,0,915,9,1242,5,0,0,0,0,0,0
'2017-02-26',650,1,1070,1,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,1,0,0,1000,1,0,0,0,0,0,0,0,0,1070,1,0,0,0,0,0,0,0,0
'2017-02-27',0,0,0,0,1500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,1,0,0,0,0,0,0,0,0,0,0,1450,1,0,0,0,0,0,0
'2017-02-28',0,0,899,5,1242,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,1,0,0,0,0,0,0,0,0,899,5,1242,2,0,0,0,0,0,0
'2017-03-01',650,1,865,12,1199,3,1888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,1,0,0,1900,1,0,0,0,0,0,0,0,0,865,12,1199,2,1888,1,0,0,0,0
'2017-03-02',790,2,899,13,1200,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,4,0,0,0,0,0,0,790,2,899,13,1242,1,0,0,0,0,0,0
'2017-03-04',720,2,899,7,1242,1,1888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,1,0,0,0,0,0,0,0,0,0,0,790,1,899,7,1242,1,1888,1,0,0,0,0
'2017-03-05',0,0,865,3,1550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,1,0,0,0,0,0,0,0,0,865,3,0,0,0,0,0,0,0,0
'2017-03-06',0,0,890,2,1595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,2,1595,1,0,0,0,0,0,0
'2017-03-07',650,1,899,1,1221,4,1888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,1,0,0,1200,3,0,0,0,0,0,0,0,0,899,1,1242,1,1888,1,0,0,0,0
'2017-03-08',0,0,920,6,1150,3,1400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1,1400,1,0,0,0,0,0,0,920,6,1196,2,0,0,0,0,0,0
'2017-03-09',650,1,0,0,1242,1,1888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,1,1888,1,0,0,0,0
'2017-03-10',0,0,0,0,1500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1,0,0,0,0,0,0
'2017-03-11',650,1,925,1,850,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,1,0,0,850,2,0,0,0,0,0,0,0,0,925,1,0,0,0,0,0,0,0,0
'2017-03-12',0,0,0,0,1100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,3,0,0,0,0,0,0,0,0,0,0,1500,1,0,0,0,0,0,0
'2017-03-13',650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
