data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-02-04',0,0,1300,1,995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,1,900,3,0,0,0,0,0,0,0,0,0,0,1045,2,0,0,0,0,0,0
'2017-02-05',0,0,0,0,0,0,1400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-06',335,1,0,0,1100,1,1400,1,1850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,1,0,0,0,0,1400,1,1850,1,0,0,0,0,0,0,1100,1,0,0,0,0,0,0
'2017-02-07',0,0,1300,1,887,4,1100,3,650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,1,900,3,1250,2,650,1,0,0,0,0,0,0,875,1,900,1,0,0,0,0
'2017-02-08',0,0,0,0,1047,4,1250,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,1,1400,1,0,0,0,0,0,0,0,0,1100,3,1225,2,0,0,0,0
'2017-02-09',0,0,1300,1,740,1,1400,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,1,740,1,1400,1,0,0,0,0,0,0,0,0,0,0,1200,2,0,0,0,0
'2017-02-10',0,0,0,0,1100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,2,0,0,0,0,0,0,0,0,0,0,1395,3,0,0,0,0,0,0
'2017-02-11',0,0,1500,1,932,2,1150,2,1250,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1,870,1,1400,1,1250,2,0,0,0,0,0,0,995,1,900,1,0,0,0,0
'2017-02-12',0,0,0,0,1067,2,1400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,1,1400,1,0,0,0,0,0,0,0,0,1395,1,0,0,0,0,0,0
'2017-02-13',0,0,1100,1,0,0,1325,2,650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,1,0,0,1400,1,650,1,0,0,0,0,0,0,0,0,1250,1,0,0,0,0
'2017-02-14',0,0,1500,1,1500,1,1000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1,0,0,1100,1,0,0,0,0,0,0,0,0,1500,1,900,1,0,0,0,0
'2017-02-15',0,0,1100,1,1195,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,1,1187,2,0,0,0,0,0,0,0,0,0,0,1195,2,0,0,0,0,0,0
'2017-02-16',0,0,1200,3,0,0,900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1,0,0,0,0,0,0,0,0,0,0,1080,2,0,0,900,1,0,0,0,0
'2017-02-17',0,0,400,3,1395,3,1450,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,3,1299,2,1250,2,0,0,0,0,0,0,0,0,1395,1,1500,2,0,0,0,0
'2017-02-18',0,0,1200,3,995,1,1150,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,2,0,0,1400,1,0,0,0,0,0,0,1200,1,995,1,1025,2,0,0,0,0
'2017-02-20',0,0,0,0,0,0,1400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-22',0,0,925,1,847,2,1150,3,650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,1,0,0,1250,2,650,1,0,0,0,0,0,0,847,2,1150,1,0,0,0,0
'2017-02-26',0,0,1200,1,1197,2,1500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1,1500,1,0,0,0,0,0,0,1200,1,1395,1,1500,1,0,0,0,0
'2017-02-27',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-28',345,1,1350,2,1197,2,900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,1,1500,1,1000,1,0,0,0,0,0,0,0,0,1200,1,1395,1,900,1,0,0,0,0
'2017-03-01',0,0,900,1,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,1,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-02',275,3,1350,2,1000,5,900,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,3,1500,1,899,4,775,2,0,0,0,0,0,0,1200,1,1395,1,900,1,0,0,0,0
'2017-03-04',0,0,1350,2,525,4,1500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1,525,4,1000,2,0,0,0,0,0,0,1200,1,0,0,1500,1,0,0,0,0
