data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-02-04',0,0,0,0,500,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-05',0,0,1650,3,0,0,0,0,0,0,0,0,0,0,1650,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-06',0,0,1650,3,500,12,0,0,0,0,0,0,0,0,1650,3,0,0,0,0,0,0,0,0,0,0,0,0,500,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-07',0,0,1750,1,0,0,1400,2,0,0,0,0,0,0,1750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,2,0,0,0,0
'2017-02-08',0,0,0,0,500,14,1400,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,14,0,0,0,0,0,0,0,0,0,0,0,0,1400,2,0,0,0,0
'2017-02-09',0,0,1900,2,500,21,1400,1,0,0,0,0,0,0,1900,2,0,0,0,0,0,0,0,0,0,0,0,0,500,21,0,0,0,0,0,0,0,0,0,0,0,0,1400,1,0,0,0,0
'2017-02-10',0,0,1650,1,500,42,1400,1,0,0,0,0,0,0,1650,1,0,0,0,0,0,0,0,0,0,0,0,0,500,42,0,0,0,0,0,0,0,0,0,0,0,0,1400,1,0,0,0,0
'2017-02-11',0,0,2150,1,500,32,1400,2,0,0,0,0,0,0,2150,1,0,0,0,0,0,0,0,0,0,0,0,0,500,32,0,0,0,0,0,0,0,0,0,0,0,0,1400,2,0,0,0,0
'2017-02-12',0,0,1750,1,500,4,1400,1,0,0,0,0,0,0,1750,1,0,0,0,0,0,0,0,0,0,0,0,0,500,4,0,0,0,0,0,0,0,0,0,0,0,0,1400,1,0,0,0,0
'2017-02-13',0,0,1650,2,0,0,1400,1,0,0,0,0,0,0,1650,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1,0,0,0,0
'2017-02-14',0,0,1650,2,500,55,1400,2,0,0,0,0,0,0,1650,2,0,0,0,0,0,0,0,0,0,0,0,0,500,55,0,0,0,0,0,0,0,0,0,0,0,0,1400,2,0,0,0,0
'2017-02-15',0,0,2150,1,500,43,1400,3,0,0,0,0,0,0,2150,1,0,0,0,0,0,0,0,0,0,0,0,0,500,43,0,0,0,0,0,0,0,0,0,0,0,0,1400,3,0,0,0,0
