data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-02-04',0,0,0,0,900,3,1300,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,3,1300,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-05',0,0,0,0,1500,1,2625,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1,2625,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-06',0,0,1750,1,0,0,1900,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,1,0,0,1900,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-07',1475,1,1675,1,1050,4,2500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475,1,1675,1,1050,4,2500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-08',0,0,0,0,1300,2,1360,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,2,1360,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-09',0,0,995,1,1400,5,1300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,5,1300,1,0,0,0,0,0,0,995,1,0,0,0,0,0,0,0,0
'2017-02-10',0,0,1475,3,1050,2,1624,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,2,1050,2,1624,2,0,0,0,0,0,0,995,1,0,0,0,0,0,0,0,0
'2017-02-11',1225,2,1435,2,1600,2,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,2,1875,1,1600,2,1997,1,0,0,0,0,0,0,995,1,0,0,0,0,0,0,0,0
'2017-02-12',0,0,1725,2,1400,2,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1725,2,1400,2,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-13',0,0,1425,2,1975,1,2175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,2,1975,1,2175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
