data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-02-04',0,0,1725,2,2290,5,995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,1,0,0,0,0,0,0,0,0,1725,2,2290,4,995,1,0,0,0,0
'2017-02-05',0,0,0,0,1425,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,2,0,0,0,0,0,0
'2017-02-06',525,1,0,0,1600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,1,0,0,0,0,0,0
'2017-02-07',0,0,1225,2,1900,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,1,0,0,0,0,0,0,0,0,0,0,1350,1,1900,3,0,0,0,0,0,0
'2017-02-08',800,1,1900,1,2275,2,2097,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1,0,0,1950,1,3200,1,0,0,0,0,0,0,1900,1,2600,1,995,1,0,0,0,0
'2017-02-09',525,1,1500,3,2250,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,1,0,0,2600,1,0,0,0,0,0,0,0,0,1500,3,1900,1,0,0,0,0,0,0
'2017-02-10',0,0,2025,2,2290,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150,1,2095,1,0,0,0,0,0,0,0,0,1900,1,2319,4,0,0,0,0,0,0
'2017-02-11',0,0,0,0,0,0,995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,1,0,0,0,0
'2017-02-12',0,0,1350,1,1450,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,1,1450,3,0,0,0,0,0,0
'2017-02-13',0,0,0,0,1750,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,1,0,0,0,0,0,0,0,0,0,0,1600,1,0,0,0,0,0,0
'2017-02-14',0,0,1425,2,1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,2,1900,1,0,0,0,0,0,0
'2017-02-15',0,0,1350,1,1950,3,995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,1,1950,3,995,1,0,0,0,0
'2017-02-16',900,1,1700,2,1900,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,3,0,0,0,0,0,0,900,1,1700,2,1900,3,0,0,0,0,0,0
'2017-02-17',525,1,1550,2,1900,3,2400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,1,0,0,1900,3,2400,1,0,0,0,0,0,0,1550,2,0,0,0,0,0,0,0,0
'2017-02-18',0,0,2025,2,2022,6,995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150,1,2200,2,0,0,0,0,0,0,0,0,1900,1,2022,4,995,1,0,0,0,0
'2017-02-20',0,0,1600,1,1900,9,2400,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,6,2400,6,0,0,0,0,0,0,1600,1,2195,3,0,0,0,0,0,0
'2017-02-22',0,0,1400,5,1900,3,1697,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,2,1900,1,2400,1,0,0,0,0,0,0,1400,3,1747,2,995,1,0,0,0,0
'2017-02-26',0,0,900,1,2002,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,1,2055,1,0,0,0,0,0,0,0,0,0,0,1950,7,0,0,0,0,0,0
'2017-02-27',900,1,1400,4,1900,7,2400,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,2,1900,7,2400,9,0,0,0,0,900,1,1500,2,0,0,0,0,0,0,0,0
'2017-02-28',0,0,1600,3,1900,3,2400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,1,0,0,2400,1,0,0,0,0,0,0,1750,2,1900,3,0,0,0,0,0,0
'2017-03-01',1600,4,1400,8,2047,2,2400,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,5,1900,1,2400,2,0,0,0,0,1600,4,1500,3,2195,1,0,0,0,0,0,0
'2017-03-02',0,0,1900,7,1900,15,2400,7,0,0,0,0,0,0,1749,1,0,0,0,0,0,0,0,0,0,0,2499,4,1900,7,2400,7,0,0,0,0,0,0,1525,2,2400,8,0,0,0,0,0,0
'2017-03-04',1600,4,1400,6,2175,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,3,0,0,0,0,0,0,0,0,1600,4,1600,3,2175,4,0,0,0,0,0,0
