data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-02-04',0,0,1500,13,1550,13,2200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,3,0,0,0,0,0,0,0,0,1500,13,1450,10,2200,1,0,0,0,0
'2017-02-05',0,0,1350,6,1375,3,550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,2,0,0,550,1,0,0,0,0,0,0,1350,4,1375,3,0,0,0,0,0,0
'2017-02-06',0,0,1625,7,1060,2,2450,1,0,0,0,0,0,0,2700,2,0,0,0,0,0,0,0,0,0,0,995,3,1060,2,2450,1,0,0,0,0,0,0,1762,2,0,0,0,0,0,0,0,0
'2017-02-07',1100,1,1500,20,1350,13,2200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,2,1300,1,0,0,0,0,0,0,1100,1,1500,18,1575,12,2200,1,0,0,0,0
'2017-02-08',950,3,1475,8,1342,8,2175,2,0,0,0,0,1695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799,3,2450,1,0,0,0,0,850,2,1475,8,1335,5,1900,1,0,0,0,0
'2017-02-09',1100,1,1500,18,1550,13,2450,4,0,0,0,0,0,0,2725,2,0,0,0,0,0,0,0,0,0,0,1725,2,1060,2,2450,3,0,0,0,0,1100,1,1500,14,1800,11,2788,1,0,0,0,0
'2017-02-10',0,0,1400,15,1375,6,2450,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,5,1400,1,2450,2,0,0,0,0,0,0,1637,10,1350,5,0,0,0,0,0,0
'2017-02-11',1000,3,1500,17,1350,13,2450,3,0,0,0,0,1695,1,2850,1,0,0,0,0,0,0,0,0,0,0,2175,4,0,0,2450,1,0,0,0,0,975,2,1312,12,1350,13,2494,2,0,0,0,0
'2017-02-12',0,0,1400,7,1460,2,2450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,3,0,0,2450,1,0,0,0,0,0,0,1400,4,1460,2,0,0,0,0,0,0
'2017-02-13',0,0,1712,10,1800,3,2450,2,0,0,0,0,0,0,2700,2,0,0,0,0,0,0,0,0,0,0,1425,4,0,0,2450,2,0,0,0,0,0,0,1712,4,1800,3,0,0,0,0,0,0
