date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
'2016-12-19',0,0,1110,2,0,0,0,0,0,0,0,0
'2016-12-20',1145,18,995,8,1325,1,0,0,1300,1,0,0
'2016-12-23',1145,14,1220,15,1125,1,0,0,1300,1,0,0
'2016-12-24',1145,5,1315,11,0,0,0,0,1300,1,0,0
'2016-12-25',0,0,0,0,0,0,0,0,0,0,0,0
'2016-12-26',0,0,0,0,0,0,0,0,0,0,0,0
'2016-12-27',845,20,995,4,1325,2,0,0,0,0,0,0
'2016-12-28',900,16,1200,11,1725,1,0,0,1300,1,0,0
'2016-12-29',955,18,1220,17,1112,2,0,0,0,0,0,0
'2016-12-30',1145,10,1220,11,725,2,0,0,0,0,0,0
'2016-12-31',1050,4,1200,13,0,0,0,0,0,0,0,0
