data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-30',0,0,0,0,925,1,1390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,1,1390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-01-31',0,0,744,3,950,3,1400,1,0,0,0,0,0,0,795,1,0,0,0,0,0,0,0,0,0,0,0,0,950,3,1400,1,0,0,0,0,0,0,744,2,0,0,0,0,0,0,0,0
'2017-02-01',0,0,772,4,962,4,900,1,0,0,0,0,0,0,795,1,0,0,0,0,0,0,0,0,0,0,862,2,962,4,900,1,0,0,0,0,0,0,744,1,0,0,0,0,0,0,0,0
'2017-02-02',0,0,0,0,950,5,1400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,5,1400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-03',0,0,744,5,1132,6,0,0,0,0,0,0,0,0,795,1,0,0,0,0,0,0,0,0,0,0,825,2,1132,6,0,0,0,0,0,0,0,0,744,2,0,0,0,0,0,0,0,0
'2017-02-04',0,0,772,4,950,4,0,0,0,0,0,0,0,0,795,2,0,0,0,0,0,0,0,0,0,0,750,1,950,4,0,0,0,0,0,0,0,0,744,1,0,0,0,0,0,0,0,0
'2017-02-05',0,0,850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-06',0,0,975,1,925,1,1450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,1,925,1,1450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-07',0,0,0,0,1137,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-08',795,1,744,3,950,3,0,0,0,0,0,0,795,1,0,0,0,0,0,0,0,0,0,0,0,0,750,1,950,3,0,0,0,0,0,0,0,0,744,2,0,0,0,0,0,0,0,0
'2017-02-09',0,0,825,2,1114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,2,1114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-10',0,0,744,3,1075,4,1195,1,0,0,0,0,0,0,795,1,0,0,0,0,0,0,0,0,0,0,0,0,1075,4,1195,1,0,0,0,0,0,0,744,2,0,0,0,0,0,0,0,0
'2017-02-11',0,0,747,4,1132,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,2,1132,2,0,0,0,0,0,0,0,0,744,2,0,0,0,0,0,0,0,0
'2017-02-12',0,0,0,0,1100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-13',0,0,975,1,0,0,1195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,1,0,0,1195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-14',0,0,744,4,1100,3,0,0,0,0,0,0,0,0,795,1,0,0,0,0,0,0,0,0,0,0,0,0,1100,3,0,0,0,0,0,0,0,0,744,3,0,0,0,0,0,0,0,0
