date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
'2016-12-19',0,0,0,0,1295,1,0,0,0,0,0,0
'2016-12-20',1092,1,955,10,1050,2,0,0,1750,1,0,0
'2016-12-23',821,2,995,12,1100,3,0,0,0,0,0,0
'2016-12-24',0,0,995,6,1100,1,1300,1,0,0,0,0
'2016-12-25',0,0,0,0,0,0,0,0,0,0,0,0
'2016-12-26',0,0,0,0,1075,6,0,0,0,0,0,0
'2016-12-27',1092,1,0,0,1100,1,0,0,0,0,0,0
'2016-12-28',0,0,995,12,1100,1,0,0,0,0,0,0
'2016-12-29',0,0,995,12,1075,3,1300,1,0,0,0,0
'2016-12-30',1092,1,995,10,800,1,0,0,0,0,0,0
