date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
'2016-12-19',0,0,0,0,0,0,0,0,0,0,0,0
'2016-12-20',0,0,0,0,0,0,605,4,565,2,0,0
'2016-12-23',0,0,0,0,0,0,575,1,0,0,0,0
'2016-12-24',0,0,0,0,0,0,470,2,740,1,0,0
'2016-12-25',0,0,0,0,0,0,0,0,627,2,0,0
'2016-12-26',0,0,0,0,0,0,915,1,0,0,0,0
'2016-12-27',0,0,0,0,0,0,740,1,0,0,0,0
'2016-12-28',0,0,0,0,0,0,705,3,620,3,0,0
'2016-12-29',0,0,0,0,906,1,740,1,0,0,0,0
'2016-12-30',0,0,0,0,0,0,695,1,0,0,0,0
'2016-12-31',0,0,0,0,1322,1,727,2,560,1,0,0
