data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-30',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-01-31',0,0,1062,2,1125,4,1675,1,0,0,0,0,0,0,1025,1,0,0,0,0,0,0,0,0,0,0,1100,1,1125,4,1675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-01',0,0,0,0,1200,6,2650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,6,0,0,0,0,0,0,0,0,0,0,0,0,2650,1,0,0,0,0
'2017-02-02',0,0,1025,1,1250,3,0,0,1800,1,0,0,0,0,1025,1,0,0,0,0,0,0,0,0,0,0,0,0,1250,3,0,0,1800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-03',0,0,1400,1,1275,5,1787,2,0,0,0,0,0,0,1400,1,0,0,0,0,0,0,0,0,0,0,0,0,1275,5,1787,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-04',0,0,1150,2,1200,3,0,0,0,0,0,0,0,0,1025,1,0,0,0,0,0,0,0,0,0,0,0,0,1200,3,0,0,0,0,0,0,0,0,1275,1,0,0,0,0,0,0,0,0
'2017-02-05',0,0,0,0,0,0,1400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-06',0,0,0,0,1150,1,1925,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,1,0,0,0,0,0,0,0,0,1150,1,2650,1,0,0,0,0
'2017-02-07',0,0,1135,2,1262,6,1675,3,0,0,0,0,0,0,995,1,0,0,0,0,0,0,0,0,0,0,0,0,1262,6,1675,3,0,0,0,0,0,0,1275,1,0,0,0,0,0,0,0,0
'2017-02-08',0,0,0,0,1250,3,1825,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,3,1825,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-09',0,0,995,1,1150,3,2650,1,0,0,0,0,0,0,995,1,0,0,0,0,0,0,0,0,0,0,0,0,1362,2,0,0,0,0,0,0,0,0,0,0,1150,1,2650,1,0,0,0,0
'2017-02-10',0,0,1275,1,1250,5,1675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,4,1675,1,0,0,0,0,0,0,1275,1,1275,1,0,0,0,0,0,0
'2017-02-11',0,0,0,0,1250,5,2650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362,4,0,0,0,0,0,0,0,0,0,0,1150,1,2650,1,0,0,0,0
