data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-30',0,0,0,0,925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-01-31',758,4,879,9,1050,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495,1,950,3,0,0,0,0,0,0,758,4,870,8,1157,2,0,0,0,0,0,0
'2017-02-01',659,4,879,7,1157,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,4,879,7,1157,2,0,0,0,0,0,0
'2017-02-02',714,6,819,8,810,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2,0,0,0,0,0,0,714,6,819,8,0,0,0,0,0,0,0,0
'2017-02-03',749,2,839,6,1052,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495,1,950,3,0,0,0,0,0,0,749,2,828,5,1155,1,0,0,0,0,0,0
'2017-02-04',824,3,864,8,1087,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,1,0,0,0,0,0,0,824,3,864,8,1155,3,0,0,0,0,0,0
'2017-02-05',824,2,815,5,1157,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,2,815,5,1157,2,0,0,0,0,0,0
'2017-02-06',0,0,902,4,1155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,1,0,0,0,0,0,0,0,0,902,4,1157,2,0,0,0,0,0,0
'2017-02-07',824,1,793,5,950,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495,1,950,2,0,0,0,0,0,0,824,1,793,4,0,0,0,0,0,0,0,0
'2017-02-08',700,3,816,8,1090,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,2,0,0,0,0,0,0,700,3,816,8,1118,4,0,0,0,0,0,0
'2017-02-09',824,1,931,6,1155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,1,0,0,0,0,0,0,824,1,931,6,1157,2,0,0,0,0,0,0
'2017-02-10',824,1,823,11,1052,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495,1,950,4,0,0,0,0,0,0,824,1,823,10,1157,2,0,0,0,0,0,0
'2017-02-11',824,3,823,5,1025,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,2,0,0,0,0,0,0,824,3,823,5,0,0,0,0,0,0,0,0
'2017-02-12',824,3,823,6,1160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,3,823,6,1160,1,0,0,0,0,0,0
'2017-02-13',0,0,945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,1,0,0,0,0,0,0,0,0
'2017-02-14',824,2,830,11,1040,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195,2,925,1,0,0,0,0,0,0,824,2,819,9,1155,1,0,0,0,0,0,0
'2017-02-15',824,1,819,6,1070,2,0,0,1495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,1,950,1,0,0,1495,1,0,0,824,1,819,5,1190,1,0,0,0,0,0,0
