Craigslist URL,Neighborhood,City,State,Zip Code,RentStatusLastRun,RentDateLastRun,HomeStatusLastRun,HomeDateLastRun,||,Last Rat Diff Updated,rat_1_bed,diff_1_bed,rat_2_bed,diff_2_bed,rat_3_bed,diff_3_bed,rat_4_bed,diff_4_bed,rat_5_bed,diff_5_bed,rat_6_bed,diff_6_bed,rat_1_bed_c,diff_1_bed_c,rat_2_bed_c,diff_2_bed_c,rat_3_bed_c,diff_3_bed_c,rat_4_bed_c,diff_4_bed_c,rat_5_bed_c,diff_5_bed_c,rat_6_bed_c,diff_6_bed_c,rat_1_bed_h,diff_1_bed_h,rat_2_bed_h,diff_2_bed_h,rat_3_bed_h,diff_3_bed_h,rat_4_bed_h,diff_4_bed_h,rat_5_bed_h,diff_5_bed_h,rat_6_bed_h,diff_6_bed_h,rat_1_bed_th,diff_1_bed_th,rat_2_bed_th,diff_2_bed_th,rat_3_bed_th,diff_3_bed_th,rat_4_bed_th,diff_4_bed_th,rat_5_bed_th,diff_5_bed_th,rat_6_bed_th,diff_6_bed_th
miami,,Miami,FL,33186,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0.637,545,0.848,274,0.848,350,0,0,0,0,0,0,0.637,545,0.898,154,0,0,0,0,0,0,0,0,0.532,761,0.927,136,0.848,350,0,0,0,0,0,0,0.599,642,0,0,0,0,0,0,0,0
miami,,Miami,FL,33187,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0,0,0.706,631,0.879,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706,631,0.879,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miami,,Miami,FL,33189,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0,0,0.769,428,0.807,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781,417,0.834,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miami,,Miami,FL,33193,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0.546,659,0.793,403,0.813,458,0,0,0,0,0,0,0.546,659,0.654,585,0,0,0,0,0,0,0,0,0,0,0.865,266,0.819,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miami,,Miami,FL,33194,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0,0,0.723,554,0,0,1.723,-813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,277,0,0,1.723,-813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miami,,Miami,FL,33197,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33199,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33231,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33233,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33183,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0.686,440,0.713,560,0.983,39,0,0,0,0,0,0,0.693,425,0.739,443,0,0,0,0,0,0,0,0,0.861,219,1.014,-28,0.983,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miami,,Miami,FL,33188,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
