Craigslist URL,Neighborhood,City,State,Zip Code,RentStatusLastRun,RentDateLastRun,HomeStatusLastRun,HomeDateLastRun,||,Last Rat Diff Updated,rat_1_bed,diff_1_bed,rat_2_bed,diff_2_bed,rat_3_bed,diff_3_bed,rat_4_bed,diff_4_bed,rat_5_bed,diff_5_bed,rat_6_bed,diff_6_bed,rat_1_bed_c,diff_1_bed_c,rat_2_bed_c,diff_2_bed_c,rat_3_bed_c,diff_3_bed_c,rat_4_bed_c,diff_4_bed_c,rat_5_bed_c,diff_5_bed_c,rat_6_bed_c,diff_6_bed_c,rat_1_bed_h,diff_1_bed_h,rat_2_bed_h,diff_2_bed_h,rat_3_bed_h,diff_3_bed_h,rat_4_bed_h,diff_4_bed_h,rat_5_bed_h,diff_5_bed_h,rat_6_bed_h,diff_6_bed_h,rat_1_bed_th,diff_1_bed_th,rat_2_bed_th,diff_2_bed_th,rat_3_bed_th,diff_3_bed_th,rat_4_bed_th,diff_4_bed_th,rat_5_bed_th,diff_5_bed_th,rat_6_bed_th,diff_6_bed_th
washingtondc,Logan Circle - Shaw,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.281,-618,1.165,-595,1.293,-1202,2.543,-3087,2.574,-4329,0,0,1.302,-664,1.185,-667,1.515,-2111,0,0,0,0,0,0,1.465,-1024,1.173,-621,1.263,-1080,2.566,-3132,1.87,-2393,0,0,1.019,-42,1.058,-207,1.284,-1166,2.402,-2804,3.278,-6265,0,0
washingtondc,Lincoln Heights,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.561,-266,1.345,-228,1.077,-114,0,0,0,0,0,0,1.561,-266,1.236,-156,0,0,0,0,0,0,0,0,0,0,1.455,-300,1.077,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,Langdon,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.49,-236,0,0,0,0,2.349,-1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,-236,0,0,0,0,2.349,-1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,Kingman Park,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',2.742,-1197,1.381,-735,1.239,-613,2.824,-2484,0,0,0,0,2.878,-1290,1.4,-773,1.547,-1401,0,0,0,0,0,0,2.317,-905,1.362,-699,1.236,-605,2.959,-2668,0,0,0,0,0,0,1.326,-629,0.949,130,2.302,-1774,0,0,0,0
washingtondc,Kenilworth,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,1.582,-580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.582,-580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,Ivy City,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.786,537,0.768,447,0,0,0,0,0,0,0,0,0.786,537,3.332,-4501,0,0,0,0,0,0,0,0,0,0,0.765,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,Hillcrest,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,3.942,-1839,4.409,-2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.942,-1839,4.409,-2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,Hawthorne,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,4.516,-3692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.516,-3692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,Glover Park,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.166,-288,1.223,-592,1.475,-1543,1.604,-2470,0,0,2.356,-4538,1.166,-288,1.205,-543,0,0,0,0,0,0,0,0,1.137,-238,1.77,-2041,1.473,-1537,1.597,-2441,0,0,3.584,-8650,0,0,0,0,1.565,-1837,1.66,-2696,0,0,1.224,-751
washingtondc,Georgetown,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.454,-878,2.01,-2454,2.47,-4390,1.778,-4163,7.631,-11604,2.815,-11891,1.436,-843,2.057,-2567,0,0,0,0,0,0,0,0,3.213,-4282,2.117,-2714,2.432,-4277,1.778,-4163,7.631,-11604,2.815,-11891,0,0,1.793,-1927,2.749,-5224,1.968,-5178,7.266,-10965,0,0
washingtondc,Gateway,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,1.342,-446,1.097,-162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342,-446,1.097,-162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,Friendship Heights,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.292,-488,1.615,-1583,1.614,-1957,2.393,-3134,4.522,-6163,0,0,1.292,-488,1.64,-1646,4.871,-12333,0,0,0,0,0,0,0,0,1.198,-508,1.563,-1793,2.393,-3134,4.522,-6163,0,0,0,0,0,0,1.747,-2381,0,0,0,0,0,0
washingtondc,Fort Totten,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.02,-30,1.011,-24,1.218,-467,2.69,-2113,0,0,0,0,1.02,-30,1.028,-60,0,0,2.15,-1438,0,0,0,0,0,0,0.941,128,1.218,-467,2.826,-2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,Forest Hills,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.303,-550,3.046,-2776,3.002,-3778,0,0,9.421,-6947,0,0,1.303,-550,3.046,-2776,3.002,-3778,0,0,0,0,0,0,0,0,0,0,3.113,-3988,0,0,9.421,-6947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,Foggy Bottom,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.252,-503,1.392,-1314,4,-11878,5.131,-8881,0,0,0,0,1.267,-534,1.641,-2149,4,-11878,5.131,-8881,0,0,0,0,1.235,-469,1.223,-746,0,0,0,0,0,0,0,0,0,0,1.121,-407,0,0,0,0,0,0,0,0
washingtondc,Fairlawn,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.567,392,0,0,2.279,-918,0,0,0,0,0,0,0.567,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.283,-921,0,0,0,0,0,0,0,0,0,0,1.84,-603,0,0,0,0,0,0
washingtondc,Edgewood,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.441,-498,1.59,-808,2.572,-2159,4.904,-3221,0,0,0,0,1.441,-498,1.584,-799,3.205,-3028,0,0,0,0,0,0,0,0,2.035,-1417,2.345,-1846,4.902,-3219,0,0,0,0,0,0,0,0,3.369,-3252,5.344,-3584,0,0,0,0
washingtondc,Eckington,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.371,-478,1.256,-631,1.171,-552,1.708,-1698,1.867,-2492,0,0,1.371,-478,1.177,-437,1.172,-553,1.835,-2005,0,0,0,0,0,0,1.542,-1334,1.21,-676,1.708,-1698,1.867,-2492,0,0,0,0,0.901,244,1.099,-319,1.33,-793,0,0,0,0
washingtondc,Dupont Park,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.554,1395,0.483,2004,0.722,810,1.405,-708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554,1395,0.483,2004,0.722,810,1.405,-708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,Dupont Circle,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.213,-464,1.302,-960,2.364,-4531,2.93,-5620,4.078,-6540,0,0,1.208,-452,1.201,-639,1.609,-2023,0,0,0,0,0,0,1.241,-525,1.412,-1312,2.982,-6584,2.951,-5680,4.078,-6540,0,0,0,0,1.495,-1576,1.404,-1341,2.758,-5120,0,0,0,0
washingtondc,Deanwood,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.798,186,1.272,-266,2.302,-879,0,0,0,0,0,0,0.723,255,0.45,537,0,0,0,0,0,0,0,0,0.921,73,1.33,-322,2.32,-891,0,0,0,0,0,0,0,0,0,0,1.807,-545,0,0,0,0,0,0
washingtondc,Congress Heights,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.555,424,0.733,363,0.891,191,0,0,0,0,0,0,0.549,429,0.465,727,0.371,1098,0,0,0,0,0,0,0.555,424,0.895,143,0.881,208,0,0,0,0,0,0,0,0,1.046,-63,0.934,115,0,0,0,0,0,0
washingtondc,Columbia Heights,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.468,-771,3.339,-2545,2.217,-2130,0.794,1072,2.689,-2955,2826,-5650,1.524,-863,3.418,-2631,2.467,-2567,0,0,0,0,0,0,1.204,-336,3.262,-2461,2.172,-2051,0.794,1072,2.689,-2955,2685,-5368,1.321,-529,3.729,-2969,2.613,-2823,0.618,1993,0,0,2967.5,-5933
washingtondc,Colonial Village,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,3.807,-3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.807,-3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,Cleveland Park,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.305,-571,1.61,-1577,1.781,-2937,3.826,-5897,6.955,-10421,3.707,-9060,1.308,-577,1.604,-1561,1.264,-993,0,0,0,0,0,0,1.062,-116,2.404,-3631,1.882,-3317,3.86,-5968,6.955,-10421,3.707,-9060,0,0,0,0,0,0,3.383,-4973,0,0,0,0
washingtondc,Chinatown,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.23,-539,1.306,-913,1.418,-1378,0,0,0,0,0,0,1.23,-539,1.306,-913,1.418,-1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,Cathedral Heights,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.22,-422,1.45,-1295,1.349,-1422,0,0,7.878,-5922,0,0,1.22,-422,1.435,-1251,1.281,-1146,0,0,4.762,-3239,0,0,1.213,-409,1.447,-1287,1.313,-1275,0,0,8.304,-6289,0,0,0,0,1.45,-1295,1.464,-1892,0,0,0,0,0,0
washingtondc,Capitol View,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.462,1256,0.462,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462,1256,0.429,1663,0,0,0,0,0,0,0,0,0,0,0.643,1041,0,0,0,0,0,0
washingtondc,Capitol Hill,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.271,-500,1.577,-1306,1.335,-1165,2.236,-3027,0,0,1.57,-2769,1.265,-489,1.387,-875,2.161,-4036,0,0,0,0,0,0,1.159,-293,1.6,-1358,1.37,-1287,2.249,-3061,0,0,1.57,-2769,2.01,-1862,1.531,-1200,1.22,-764,2.222,-2993,0,0,0,0
washingtondc,Brookland,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.214,-299,1.584,-1043,2.309,-1945,1.443,-1246,0,0,0,0,1.214,-299,1.564,-1007,2.75,-2601,1.226,-636,0,0,0,0,0,0,1.756,-1351,2.13,-1679,1.447,-1257,0,0,0,0,0,0,0,0,3.043,-3036,1.397,-1116,0,0,0,0
washingtondc,Brightwood Park,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',2.457,-874,1.263,-482,3.083,-2083,0,0,0,0,0,0,2.437,-862,1.203,-372,0,0,0,0,0,0,0,0,3.165,-1299,1.286,-524,3.108,-2108,0,0,0,0,0,0,0,0,1.697,-1277,3.052,-2052,0,0,0,0,0,0
washingtondc,Brightwood,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',2.37,-822,1.27,-495,2.892,-1845,0,0,0,0,0,0,2.37,-822,1.026,-48,0,0,0,0,0,0,0,0,0,0,1.543,-995,2.897,-1850,0,0,0,0,0,0,0,0,1.27,-495,2.79,-1745,0,0,0,0,0,0
washingtondc,Brentwood,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.206,-304,1.298,-421,1.449,-694,1.926,-1293,0,0,0,0,1.206,-304,1.28,-396,0,0,2.165,-1627,0,0,0,0,0,0,0,0,1.449,-694,1.687,-960,0,0,0,0,0,0,1.316,-447,0,0,0,0,0,0,0,0
washingtondc,Benning,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.873,118,1.21,-209,1.077,-109,0,0,0,0,0,0,0.799,186,0.711,288,0,0,0,0,0,0,0,0,0.946,50,1.301,-300,1.077,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,Anacostia,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.582,532,1.793,-575,0.633,1045,0,0,0,0,2.324,-1803,0.493,645,1.53,-384,0.616,1093,0,0,0,0,0,0,0.977,29,1.488,-354,0.6,1141,0,0,0,0,2.324,-1803,0,0,2.003,-727,0.792,594,0,0,0,0,0,0
washingtondc,American University Park,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,2.52,-3193,0,0,0,0,3.082,-6969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.565,-3286,0,0,0,0,3.082,-6969,0,0,0,0,2.341,-2817,0,0,0,0,0,0
washingtondc,Adams Morgan,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.294,-570,1.363,-1097,1.75,-2474,2.864,-6990,0,0,0,0,1.277,-536,1.345,-1043,0,0,3.682,-10059,0,0,0,0,1.728,-1411,1.394,-1191,1.75,-2474,2.272,-4771,0,0,0,0,1.338,-654,1.579,-1751,0,0,0,0,0,0,0,0
washingtondc,,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Worthington,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Woodland Heights,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Woodhaven,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Wilton,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.752,156,1.263,-178,4.145,-2736,0,0,0,0,0,0,0.752,156,1.263,-178,2.322,-1150,0,0,0,0,0,0,0,0,0,0,4.356,-2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Willow Lawn,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,2.269,-948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.269,-948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Westhampton,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Washington Park,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Warwick,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.319,579,0,0,1.044,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,579,0,0,1.044,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Walmsley,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Union Hill,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,1.013,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,The Fan,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.915,85,0.924,95,1.971,-1239,1.87,-1519,0,0,0,0,0.915,85,0.915,106,1.842,-1075,1.292,-510,0,0,0,0,0,0,1.067,-83,1.982,-1253,2.1,-1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Swansboro,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Stratford Hills,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,1.205,-171,1.596,-519,0,0,0,0,0,0,0,0,1.183,-153,1.459,-400,0,0,0,0,0,0,0,0,1.304,-254,1.622,-542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Southampton,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,South Richmond,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.41,516,0.772,192,1.064,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,516,0.772,192,1.064,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Shockoe Slip,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.214,-217,1.45,-630,0,0,0,0,0,0,0,0,1.214,-217,1.45,-630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Shockoe Bottom,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.746,284,0.808,270,2.751,-1133,0,0,0,0,0,0,0.746,284,0.816,259,2.096,-709,0,0,0,0,0,0,0,0,0.605,556,2.85,-1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Rosedale,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,3.375,-696,2.74,-804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.375,-696,2.74,-804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Randolph,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.745,180,0.747,217,2.022,-457,1.176,-202,0,0,0,0,0,0,0,0,2.414,-632,0,0,0,0,0,0,0.745,180,0.747,217,2.016,-454,1.176,-202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Providence Park,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Piney Knolls,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Oxford,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Oakwood,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Northrop,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,North Highland Park,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.729,88,0.308,616,0,0,0,0,0,0,0,0,0,0,0.073,825,0,0,0,0,0,0,0,0,0.729,88,0.331,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Monroe Ward,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.645,320,0,0,0,0,0,0,0,0,0,0,0.645,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,McGuire,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.861,59,0.884,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861,59,0.884,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Manchester,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.485,648,0.783,238,1.13,-143,2.621,-825,0,0,0,0,0.476,659,0.522,524,0.567,476,0,0,0,0,0,0,0.61,490,0.855,159,1.143,-157,2.621,-825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Malvern Gardens,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Laburnum Park,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,4.018,-1358,0,0,0,0,0,0,0,0,0,0,4.007,-1353,0,0,0,0,0,0,0,0,0,0,4.773,-1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Jahnke,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,2.012,-415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.012,-415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Jackson Ward,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',2.095,-520,1.077,-71,1.172,-148,0,0,0,0,0,0,2.095,-520,1.126,-116,1.873,-751,0,0,0,0,0,0,0,0,0.989,10,1.159,-137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Huguenot,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.622,-276,0.793,210,0,0,2.222,-794,0,0,0,0,1.622,-276,0.752,252,0,0,2.966,-1278,0,0,0,0,0,0,1.392,-398,0,0,2.222,-794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Highland Terrace,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.617,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Green Park,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.165,918,0.208,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,918,0.208,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Gravel Hill,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Ginter Park,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,2.824,-821,5.989,-1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.824,-821,5.989,-1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Forest Hill,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,1.548,-432,2.145,-751,3.118,-1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.548,-432,2.145,-751,3.118,-1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Fairmount,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.127,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Fairfield,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.241,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
