data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-29',1675,23,1950,26,2600,18,3600,1,11250,2,0,0,1675,23,1950,22,2675,12,0,0,0,0,0,0,0,0,1300,1,1800,1,0,0,11250,2,0,0,0,0,2300,3,1650,5,3600,1,0,0,0,0
'2017-01-30',1550,11,2250,24,2500,16,0,0,0,0,0,0,1550,11,1900,21,2650,10,0,0,0,0,0,0,0,0,0,0,2050,4,0,0,0,0,0,0,0,0,2400,3,2425,2,0,0,0,0,0,0
'2017-01-31',1600,34,1900,45,2450,18,6850,2,6382,2,0,0,1600,34,1875,42,2300,6,0,0,0,0,0,0,0,0,0,0,1850,5,6850,2,6382,2,0,0,0,0,2300,3,2700,7,0,0,0,0,0,0
'2017-02-01',1700,29,2000,38,4800,13,3600,1,8000,1,0,0,1700,29,2000,38,5000,11,0,0,0,0,0,0,0,0,0,0,4000,1,0,0,8000,1,0,0,0,0,0,0,3200,1,3600,1,0,0,0,0
'2017-02-02',1550,14,1999,21,2600,7,6850,2,12500,1,0,0,1550,14,1974,20,2650,4,0,0,0,0,0,0,0,0,0,0,2300,1,6850,2,12500,1,0,0,0,0,2300,1,2425,2,0,0,0,0,0,0
'2017-02-03',1600,21,2000,37,4800,15,3600,1,0,0,0,0,1600,21,2000,35,6500,11,0,0,0,0,0,0,0,0,0,0,2375,2,0,0,0,0,0,0,0,0,2447,2,2950,2,3600,1,0,0,0,0
'2017-02-05',1600,19,2100,33,2600,14,4650,2,0,0,0,0,1600,19,2050,31,2600,9,0,0,0,0,0,0,0,0,0,0,1950,4,5700,1,0,0,0,0,0,0,2350,2,3200,1,3600,1,0,0,0,0
'2017-02-06',1500,9,1947,22,5250,10,8000,1,9000,2,0,0,1500,9,1900,19,9000,6,0,0,0,0,0,0,0,0,1995,1,2300,1,8000,1,9000,2,0,0,0,0,2475,2,2700,3,0,0,0,0,0,0
'2017-02-07',1600,44,1975,63,2750,23,4650,2,0,0,0,0,1600,44,1975,63,3500,19,0,0,0,0,0,0,0,0,0,0,2000,2,5700,1,0,0,0,0,0,0,0,0,2950,2,3600,1,0,0,0,0
'2017-02-08',1650,16,2100,20,2700,7,0,0,4500,1,0,0,1650,16,2000,18,2750,4,0,0,0,0,0,0,0,0,0,0,2450,2,0,0,0,0,0,0,0,0,2300,2,2700,1,0,0,4500,1,0,0
'2017-02-09',1600,30,2250,32,4445,16,5800,2,10000,3,0,0,1600,30,2190,29,5000,11,0,0,0,0,0,0,0,0,0,0,2300,1,8000,1,10000,3,0,0,0,0,2450,3,2200,4,3600,1,0,0,0,0
'2017-02-10',1650,11,3500,30,3350,18,5700,1,9225,2,0,0,1650,11,3550,28,3800,13,0,0,0,0,0,0,0,0,0,0,2075,4,5700,1,9225,2,0,0,0,0,2350,2,2700,1,0,0,0,0,0,0
'2017-02-11',1650,15,2800,33,2750,15,8000,1,6250,2,0,0,1650,15,3000,31,4100,11,0,0,0,0,0,0,0,0,0,0,0,0,8000,1,8000,1,0,0,0,0,2300,2,2700,4,0,0,4500,1,0,0
'2017-02-12',1600,27,3950,44,3950,18,0,0,11500,3,0,0,1600,27,3990,40,4000,13,0,0,0,0,0,0,0,0,0,0,1950,3,0,0,11500,3,0,0,0,0,2350,4,2200,2,0,0,0,0,0,0
'2017-02-13',1700,7,3725,34,4472,12,4500,1,4500,1,0,0,1700,7,3750,33,4500,11,4500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,1,2700,1,0,0,4500,1,0,0
'2017-02-14',1575,16,2300,41,2900,19,3000,7,8000,3,0,0,1575,16,2300,39,4200,13,0,0,0,0,0,0,0,0,0,0,2150,5,3000,7,8000,3,0,0,0,0,2400,2,2700,1,0,0,0,0,0,0
'2017-02-15',1600,33,3550,40,3975,16,4050,2,0,0,0,0,1600,33,3600,39,4397,12,4500,1,0,0,0,0,0,0,0,0,1052,1,0,0,0,0,0,0,0,0,2400,1,2700,3,3600,1,0,0,0,0
