data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-29',800,4,1300,1,2150,5,2200,1,0,0,0,0,0,0,1300,1,0,0,0,0,0,0,0,0,800,4,0,0,2150,5,2200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-01-30',800,11,0,0,2000,16,2200,2,2300,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,11,0,0,2000,13,2200,2,2300,3,0,0,0,0,0,0,1650,3,0,0,0,0,0,0
'2017-01-31',1150,2,1649,6,2000,19,3200,6,2300,3,0,0,1150,2,1300,1,1749,1,0,0,0,0,0,0,0,0,1699,5,2000,17,3200,6,2300,3,0,0,0,0,0,0,1750,1,0,0,0,0,0,0
'2017-02-01',995,5,1699,1,1275,2,2500,2,0,0,0,0,875,1,0,0,0,0,0,0,0,0,0,0,1047,4,1699,1,1275,2,2500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-02',0,0,1350,1,2000,9,4250,4,2300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,1,2000,7,4250,4,2300,1,0,0,0,0,0,0,1650,2,0,0,0,0,0,0
'2017-02-03',1000,3,1699,3,1975,6,0,0,2300,1,0,0,1300,1,1300,1,0,0,0,0,0,0,0,0,997,2,1699,2,2000,5,0,0,2300,1,0,0,0,0,0,0,1750,1,0,0,0,0,0,0
'2017-02-05',997,2,2000,1,2000,17,0,0,2300,3,0,0,1000,1,0,0,0,0,0,0,0,0,0,0,995,1,2000,1,2000,16,0,0,2300,3,0,0,0,0,0,0,1750,1,0,0,0,0,0,0
'2017-02-06',997,2,0,0,2000,5,2800,1,2300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,2,0,0,2000,5,2800,1,2300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-07',1100,1,1300,1,2000,7,2400,5,2300,2,0,0,0,0,1300,1,0,0,0,0,0,0,0,0,1100,1,0,0,2000,7,2400,5,2300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-08',997,4,1624,4,2000,11,2300,1,0,0,0,0,937,2,0,0,0,0,0,0,0,0,0,0,997,2,1624,4,2000,11,2300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
