data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-29',1200,1,1450,4,1650,17,2500,9,3400,1,0,0,1200,1,1450,3,1550,5,0,0,0,0,0,0,0,0,1490,1,2200,3,2650,5,3400,1,0,0,0,0,0,0,1750,9,2100,4,0,0,0,0
'2017-01-30',0,0,1525,2,2650,3,2350,9,2550,2,0,0,0,0,1450,1,0,0,0,0,0,0,0,0,0,0,0,0,3325,2,2525,6,2550,2,0,0,0,0,1600,1,1750,1,2300,3,0,0,0,0
'2017-01-31',1500,1,1450,5,1749,19,2400,9,3300,1,0,0,1500,1,1450,3,1550,5,0,0,0,0,0,0,0,0,1490,1,1850,3,2400,6,0,0,0,0,0,0,2399,1,1750,11,2000,3,3300,1,0,0
'2017-02-01',0,0,1525,2,2300,4,2450,1,4200,1,0,0,0,0,1450,1,0,0,0,0,0,0,0,0,0,0,0,0,3650,1,0,0,4200,1,0,0,0,0,1600,1,2100,3,2450,1,0,0,0,0
'2017-02-02',0,0,1875,3,1775,6,2600,3,3400,1,0,0,0,0,1412,2,1475,2,0,0,0,0,0,0,0,0,0,0,2050,2,2600,3,3400,1,0,0,0,0,2399,1,1925,2,0,0,0,0,0,0
'2017-02-03',0,0,1450,4,1850,19,2175,4,0,0,0,0,0,0,1450,3,1550,3,0,0,0,0,0,0,0,0,1490,1,2150,5,2375,2,0,0,0,0,0,0,0,0,1750,11,2000,2,0,0,0,0
'2017-02-05',0,0,0,0,1775,6,2350,7,2900,1,0,0,0,0,0,0,1550,2,0,0,0,0,0,0,0,0,0,0,2225,2,2525,4,2900,1,0,0,0,0,0,0,1925,2,2300,3,0,0,0,0
'2017-02-06',0,0,1675,4,1987,8,2600,3,4200,1,0,0,0,0,1875,1,1450,1,0,0,0,0,0,0,0,0,0,0,2050,2,2600,3,4200,1,0,0,0,0,1600,3,2100,5,0,0,0,0,0,0
'2017-02-07',0,0,1450,7,1800,29,2400,9,2900,3,0,0,0,0,1450,5,1550,5,0,0,0,0,0,0,0,0,0,0,2650,11,2525,4,2900,3,0,0,0,0,1999,2,1750,13,2300,5,0,0,0,0
'2017-02-08',0,0,1675,4,1975,2,2825,2,0,0,0,0,0,0,1662,2,0,0,0,0,0,0,0,0,0,0,0,0,1850,1,3300,1,0,0,0,0,0,0,1675,2,2100,1,2350,1,0,0,0,0
'2017-02-09',0,0,1600,5,1837,24,2500,10,3350,4,0,0,0,0,1499,2,1500,3,0,0,0,0,0,0,0,0,0,0,1800,10,2550,8,3400,3,0,0,0,0,1750,3,2200,11,2450,2,3300,1,0,0
'2017-02-10',0,0,1450,8,1625,12,2350,5,0,0,0,0,0,0,1450,7,1525,2,0,0,0,0,0,0,0,0,0,0,2025,4,2400,2,0,0,0,0,0,0,1750,1,1600,6,2300,3,0,0,0,0
'2017-02-11',1250,2,1750,1,2200,10,2650,5,3725,2,0,0,1250,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050,6,2800,4,4200,1,0,0,0,0,1750,1,2200,4,2500,1,3250,1,0,0
'2017-02-12',0,0,1600,7,2200,16,2400,9,3325,2,0,0,0,0,1600,3,1550,2,0,0,0,0,0,0,0,0,0,0,2700,7,2600,6,3325,2,0,0,0,0,1600,4,2100,7,2300,3,0,0,0,0
'2017-02-13',0,0,1750,1,1800,5,2350,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,4,2350,1,0,0,0,0,0,0,1750,1,1750,1,2350,1,0,0,0,0
'2017-02-14',1100,1,1525,10,1850,23,2500,10,3725,2,0,0,1100,1,1450,6,1525,4,0,0,0,0,0,0,0,0,0,0,2387,8,2800,4,3725,2,0,0,0,0,1600,4,1750,11,2500,6,0,0,0,0
'2017-02-15',0,0,1675,4,2125,6,2350,1,0,0,0,0,0,0,1499,2,0,0,0,0,0,0,0,0,0,0,0,0,2250,4,2350,1,0,0,0,0,0,0,1750,2,2025,2,0,0,0,0,0,0
'2017-02-16',0,0,1525,6,1850,13,2500,10,3400,1,0,0,0,0,1450,4,1550,2,0,0,0,0,0,0,0,0,0,0,2274,2,2600,6,3400,1,0,0,0,0,1600,2,2100,9,2500,4,0,0,0,0
'2017-02-17',0,0,1600,3,2100,7,2350,1,4200,1,0,0,0,0,1499,2,0,0,0,0,0,0,0,0,0,0,0,0,2175,5,0,0,4200,1,0,0,0,0,1750,1,1850,2,2350,1,0,0,0,0
'2017-02-18',0,0,1600,5,2200,13,2500,9,3250,1,0,0,0,0,1450,1,0,0,0,0,0,0,0,0,0,0,0,0,2387,8,2725,4,3250,1,0,0,0,0,1600,4,2100,5,2500,5,0,0,0,0
'2017-02-20',0,0,1750,1,1800,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,5,0,0,0,0,0,0,0,0,1750,1,2150,2,0,0,0,0,0,0
'2017-02-22',0,0,1600,8,1862,20,2425,4,3250,1,0,0,0,0,1450,4,0,0,0,0,0,0,0,0,0,0,0,0,2187,10,2900,2,3250,1,0,0,0,0,1675,4,1750,10,2350,2,0,0,0,0
'2017-02-26',0,0,1550,3,1700,4,2500,9,0,0,0,0,0,0,1712,2,1500,2,0,0,0,0,0,0,0,0,0,0,2199,2,2350,1,0,0,0,0,0,0,1550,1,0,0,2500,8,0,0,0,0
'2017-02-27',0,0,1675,4,1800,6,3675,2,0,0,0,0,0,0,1499,2,0,0,0,0,0,0,0,0,0,0,0,0,1800,4,4800,1,0,0,0,0,0,0,1750,2,1600,2,2550,1,0,0,0,0
'2017-02-28',0,0,1550,8,2150,14,2500,19,3250,1,0,0,0,0,1450,5,1600,1,0,0,0,0,0,0,0,0,0,0,2450,6,2400,10,3250,1,0,0,0,0,1600,3,2100,7,2500,9,0,0,0,0
'2017-03-01',0,0,1600,5,1800,12,2350,1,0,0,0,0,0,0,1499,2,1400,1,0,0,0,0,0,0,0,0,0,0,1800,8,0,0,0,0,0,0,0,0,1750,3,1600,3,2350,1,0,0,0,0
'2017-03-04',0,0,1750,1,1800,3,2550,2,3300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,3,0,0,3300,1,0,0,0,0,1750,1,0,0,2550,2,0,0,0,0
'2017-03-05',0,0,1450,9,1625,8,2600,3,0,0,0,0,0,0,1450,7,1400,1,0,0,0,0,0,0,0,0,0,0,1875,2,2600,3,0,0,0,0,0,0,1650,2,1600,5,0,0,0,0,0,0
'2017-03-06',0,0,1575,2,1800,4,2500,13,0,0,0,0,0,0,1400,1,0,0,0,0,0,0,0,0,0,0,0,0,1800,4,2400,4,0,0,0,0,0,0,1750,1,0,0,2500,9,0,0,0,0
'2017-03-07',0,0,1450,8,2000,9,2550,4,0,0,0,0,0,0,1450,7,1400,1,0,0,0,0,0,0,0,0,0,0,1950,2,3600,2,0,0,0,0,0,0,1550,1,2125,6,2550,2,0,0,0,0
'2017-03-08',0,0,0,0,1950,6,2500,10,0,0,0,0,0,0,0,0,1600,1,0,0,0,0,0,0,0,0,0,0,1950,4,2350,1,0,0,0,0,0,0,0,0,2250,1,2500,9,0,0,0,0
'2017-03-09',0,0,1550,2,2050,10,2400,11,0,0,0,0,0,0,1550,1,1400,1,0,0,0,0,0,0,0,0,0,0,2575,5,2400,8,0,0,0,0,0,0,1550,1,2050,4,2550,3,0,0,0,0
'2017-03-10',0,0,1437,6,1800,4,2350,1,0,0,0,0,0,0,1437,6,0,0,0,0,0,0,0,0,0,0,0,0,1800,2,2350,1,0,0,0,0,0,0,0,0,1800,2,0,0,0,0,0,0
'2017-03-11',0,0,1600,1,1800,2,2500,10,0,0,0,0,0,0,1600,1,0,0,0,0,0,0,0,0,0,0,0,0,1600,1,4800,1,0,0,0,0,0,0,0,0,2000,1,2500,9,0,0,0,0
'2017-03-12',0,0,1437,6,1800,7,2400,6,0,0,0,0,0,0,1425,5,1400,1,0,0,0,0,0,0,0,0,0,0,1800,3,2400,4,0,0,0,0,0,0,1550,1,1600,3,2550,2,0,0,0,0
'2017-03-13',0,0,1600,1,1600,1,2500,6,0,0,0,0,0,0,1600,1,1600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,6,0,0,0,0
'2017-03-14',1200,1,1425,5,1700,8,2450,12,3300,1,0,0,1200,1,1412,4,1400,1,0,0,0,0,0,0,0,0,0,0,1950,3,2400,8,3300,1,0,0,0,0,1550,1,1600,4,2525,4,0,0,0,0
