data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-29',0,0,1650,1,2250,7,2600,1,1843,2,0,0,0,0,0,0,0,0,0,0,1187,1,0,0,0,0,0,0,2250,7,2600,1,2500,1,0,0,0,0,1650,1,0,0,0,0,0,0,0,0
'2017-01-30',0,0,1900,1,2250,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,1,2250,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-01-31',1300,2,1650,3,2375,12,0,0,8500,1,0,0,1300,2,0,0,1749,1,0,0,0,0,0,0,0,0,2225,2,2500,11,0,0,8500,1,0,0,0,0,1650,1,0,0,0,0,0,0,0,0
'2017-02-01',0,0,0,0,2150,3,2600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150,3,2600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-02',0,0,1650,3,2375,10,3200,1,2600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1775,2,2375,10,3200,1,2600,1,0,0,0,0,1650,1,0,0,0,0,0,0,0,0
'2017-02-03',1500,1,0,0,2250,10,0,0,0,0,0,0,1500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-05',0,0,0,0,2250,6,3800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,6,3800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-06',0,0,1900,1,2950,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,1,2950,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-07',0,0,0,0,2250,14,3000,1,2600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,14,3000,1,2600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-08',0,0,1650,3,2250,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1775,2,2250,7,0,0,0,0,0,0,0,0,1650,1,0,0,0,0,0,0,0,0
'2017-02-09',0,0,1750,2,2250,8,2600,1,0,0,0,0,0,0,1500,1,0,0,0,0,0,0,0,0,0,0,2000,1,2250,8,2600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-10',0,0,1825,4,2250,12,3000,1,0,0,0,0,0,0,0,0,2250,1,0,0,0,0,0,0,0,0,2000,3,2250,11,3000,1,0,0,0,0,0,0,1650,1,0,0,0,0,0,0,0,0
'2017-02-11',0,0,1900,1,2500,10,3050,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,1,2500,9,3050,2,0,0,0,0,0,0,0,0,2550,1,0,0,0,0,0,0
'2017-02-12',0,0,0,0,2250,5,0,0,0,0,0,0,0,0,0,0,2250,1,0,0,0,0,0,0,0,0,0,0,2250,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-13',0,0,0,0,3000,5,2600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,5,2600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-14',0,0,1950,6,2250,7,0,0,0,0,0,0,0,0,1500,1,0,0,0,0,0,0,0,0,0,0,2000,5,2250,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
