data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-29',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-01-30',0,0,0,0,1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,1,0,0,0,0,0,0
'2017-01-31',0,0,1475,4,1749,3,2500,1,0,0,0,0,0,0,0,0,1749,1,0,0,0,0,0,0,0,0,0,0,1587,2,0,0,0,0,0,0,0,0,1475,4,0,0,2500,1,0,0,0,0
'2017-02-01',0,0,1475,1,1900,1,2800,1,3200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,1,3200,1,0,0,0,0,1475,1,1900,1,0,0,0,0,0,0
'2017-02-02',0,0,0,0,1900,3,2500,1,3600,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550,1,0,0,3600,2,0,0,0,0,0,0,1800,2,2500,1,0,0,0,0
'2017-02-03',0,0,1299,2,2500,5,0,0,0,0,0,0,0,0,1299,2,1500,1,0,0,0,0,0,0,0,0,0,0,3200,2,0,0,0,0,0,0,0,0,0,0,2149,2,0,0,0,0,0,0
'2017-02-05',0,0,0,0,1925,2,2800,1,3200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,1,3200,1,0,0,0,0,0,0,1925,2,0,0,0,0,0,0
'2017-02-06',0,0,1349,1,2150,3,0,0,3200,1,0,0,0,0,1349,1,0,0,0,0,0,0,0,0,0,0,0,0,2150,3,0,0,3200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-07',0,0,1250,1,1700,5,2500,1,3600,2,0,0,0,0,0,0,1500,1,0,0,0,0,0,0,0,0,0,0,2400,1,0,0,3600,2,0,0,0,0,1250,1,1700,3,2500,1,0,0,0,0
'2017-02-08',0,0,1750,1,2150,3,2800,1,3200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150,3,2800,1,3200,1,0,0,0,0,1750,1,0,0,0,0,0,0,0,0
'2017-02-09',0,0,0,0,2000,4,2500,1,3600,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,2,0,0,3600,2,0,0,0,0,0,0,1850,2,2500,1,0,0,0,0
'2017-02-10',0,0,1475,1,2150,5,0,0,3200,1,0,0,0,0,0,0,1500,1,0,0,0,0,0,0,0,0,0,0,2550,3,0,0,3200,1,0,0,0,0,1475,1,1900,1,0,0,0,0,0,0
