data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-29',1700,2,2350,5,3350,6,3700,3,0,0,0,0,1700,2,2325,4,5000,2,0,0,0,0,0,0,0,0,3450,1,2949,2,4600,2,0,0,0,0,0,0,0,0,5250,2,3450,1,0,0,0,0
'2017-01-30',1775,14,2424,42,4200,11,7500,9,0,0,0,0,1775,14,2399,38,3200,5,8500,1,0,0,0,0,0,0,3075,4,4097,4,8000,6,0,0,0,0,0,0,0,0,7000,2,3600,2,0,0,0,0
'2017-01-31',1750,3,2390,17,3700,11,6150,2,0,0,0,0,1750,3,2170,16,3475,4,0,0,0,0,0,0,0,0,3300,1,3700,7,6150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-01',1725,4,2125,14,3600,7,3700,5,0,0,0,0,1725,4,1950,12,3200,1,0,0,0,0,0,0,0,0,3375,2,3099,3,5500,3,0,0,0,0,0,0,0,0,7000,3,3450,2,0,0,0,0
'2017-02-02',1750,1,2700,22,5850,6,5500,3,0,0,0,0,1750,1,2700,22,0,0,0,0,0,0,0,0,0,0,0,0,3700,2,6150,2,0,0,0,0,0,0,0,0,7000,4,3450,1,0,0,0,0
'2017-02-03',1540,4,2350,29,3750,21,7200,10,0,0,0,0,1580,3,2300,26,3525,8,8500,1,0,0,0,0,0,0,3300,3,3699,10,7500,7,0,0,0,0,1325,1,0,0,7000,3,3600,2,0,0,0,0
'2017-02-05',1750,3,1799,15,3700,3,3875,2,8200,1,0,0,1750,3,1799,13,0,0,0,0,0,0,0,0,0,0,2450,2,3700,3,3875,2,8200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-06',1650,5,1925,12,3850,6,8150,2,0,0,0,0,1650,5,1925,12,3300,3,0,0,0,0,0,0,0,0,0,0,4450,2,8150,2,0,0,0,0,0,0,0,0,7000,1,0,0,0,0,0,0
'2017-02-07',1750,14,2325,58,3750,19,7500,7,8200,1,0,0,1750,13,2300,54,3872,6,8500,1,0,0,0,0,0,0,3300,4,3700,13,7500,5,8200,1,0,0,2300,1,0,0,0,0,3750,1,0,0,0,0
'2017-02-08',1700,3,1800,15,7000,5,3475,2,0,0,0,0,1700,3,1800,15,3200,1,0,0,0,0,0,0,0,0,0,0,2500,1,3500,1,0,0,0,0,0,0,0,0,7000,3,3450,1,0,0,0,0
'2017-02-09',1800,13,2345,44,3250,8,5250,4,0,0,0,0,1800,13,2300,43,3250,4,0,0,0,0,0,0,0,0,3200,1,2800,3,6800,3,0,0,0,0,0,0,0,0,3500,1,3450,1,0,0,0,0
'2017-02-10',1725,14,2100,19,3200,9,5500,3,8200,1,0,0,1700,13,2100,17,3200,1,0,0,0,0,0,0,0,0,2625,2,3700,7,5500,3,8200,1,0,0,2300,1,0,0,2500,1,0,0,0,0,0,0
'2017-02-11',1800,16,2350,61,3995,15,6850,10,6650,1,0,0,1800,15,2300,57,3995,5,8500,1,0,0,0,0,0,0,3150,4,3724,8,7200,6,6650,1,0,0,2300,1,0,0,7000,2,3450,3,0,0,0,0
'2017-02-12',1650,3,1800,8,4100,8,8500,1,8500,1,0,0,1650,3,1800,7,3200,1,0,0,0,0,0,0,0,0,3300,1,4200,7,8500,1,8500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-13',1562,4,1799,17,3050,4,3575,2,0,0,0,0,1562,4,1799,17,3400,2,0,0,0,0,0,0,0,0,0,0,2650,2,3700,1,0,0,0,0,0,0,0,0,0,0,3450,1,0,0,0,0
'2017-02-14',1700,17,2300,79,3699,12,7000,4,8200,1,0,0,1700,17,2150,75,3200,5,0,0,0,0,0,0,0,0,3250,4,3700,7,8500,3,8200,1,0,0,0,0,0,0,0,0,3450,1,0,0,0,0
'2017-02-15',1575,6,2100,8,3149,4,6000,4,0,0,0,0,1575,6,2100,8,3200,1,0,0,0,0,0,0,0,0,0,0,3099,3,6000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-16',1700,7,2300,73,3649,8,3550,2,0,0,0,0,1700,7,2225,72,3750,3,0,0,0,0,0,0,0,0,3300,1,3600,5,3700,1,0,0,0,0,0,0,0,0,0,0,3400,1,0,0,0,0
'2017-02-17',1500,9,1950,18,3700,7,9000,4,8200,1,0,0,1500,9,1925,16,3500,1,0,0,0,0,0,0,0,0,3150,2,3850,6,9000,4,8200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-18',1650,5,1900,15,3100,6,5600,2,0,0,0,0,1650,5,1900,15,3300,1,0,0,0,0,0,0,0,0,0,0,2900,5,5600,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-20',0,0,2600,45,3750,7,3400,3,0,0,0,0,0,0,2550,44,3872,2,0,0,0,0,0,0,0,0,3300,1,3699,5,10000,1,0,0,0,0,0,0,0,0,0,0,3400,2,0,0,0,0
'2017-02-26',2100,1,2445,34,3350,11,3700,5,8200,1,0,0,2100,1,2345,32,3325,4,0,0,0,0,0,0,0,0,3150,2,3700,7,5500,3,8200,1,0,0,0,0,0,0,0,0,3400,2,0,0,0,0
'2017-02-27',1800,4,1950,16,2900,1,3400,5,0,0,0,0,1800,4,1950,16,0,0,0,0,0,0,0,0,0,0,0,0,2900,1,10425,2,0,0,0,0,0,0,0,0,0,0,3400,3,0,0,0,0
'2017-02-28',1550,15,1950,21,3400,6,7500,3,0,0,0,0,1550,15,1950,21,3400,2,0,0,0,0,0,0,0,0,0,0,3550,4,8750,2,0,0,0,0,0,0,0,0,0,0,3400,1,0,0,0,0
'2017-03-01',1350,9,2137,42,3700,7,9500,1,0,0,0,0,1350,9,2097,40,3350,1,0,0,0,0,0,0,0,0,3150,2,4000,5,9500,1,0,0,0,0,0,0,0,0,2600,1,0,0,0,0,0,0
'2017-03-04',1650,5,1875,16,3750,1,4850,1,0,0,0,0,1650,5,1850,15,3750,1,0,0,0,0,0,0,0,0,3500,1,0,0,4850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-05',2275,10,2100,23,4425,4,2250,2,0,0,0,0,2275,10,2100,23,6900,2,0,0,0,0,0,0,0,0,0,0,0,0,1100,1,0,0,0,0,0,0,0,0,2550,2,3400,1,0,0,0,0
'2017-03-06',1350,9,1925,12,3300,3,10750,4,0,0,0,0,1350,9,1900,11,3250,2,0,0,0,0,0,0,0,0,3200,1,3300,1,13000,2,0,0,0,0,0,0,0,0,0,0,7450,2,0,0,0,0
'2017-03-07',2100,12,2400,28,3724,6,7500,1,0,0,0,0,2100,12,2375,26,3750,1,0,0,0,0,0,0,0,0,2900,2,3699,5,7500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-08',1600,8,1875,8,6600,2,10000,3,0,0,0,0,1600,8,1875,8,0,0,0,0,0,0,0,0,0,0,0,0,6600,2,6850,2,0,0,0,0,0,0,0,0,0,0,11500,1,0,0,0,0
'2017-03-09',1650,7,1950,15,3650,4,16000,1,0,0,0,0,1650,7,1950,14,2000,1,0,0,0,0,0,0,0,0,3300,1,4500,3,16000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-10',2125,12,2350,23,5950,6,8750,4,0,0,0,0,2125,12,2350,23,6300,3,0,0,0,0,0,0,0,0,0,0,4600,2,7500,3,0,0,0,0,0,0,0,0,2550,1,11500,1,0,0,0,0
'2017-03-11',1450,5,2050,6,3700,3,16000,1,0,0,0,0,1450,5,2050,6,0,0,0,0,0,0,0,0,0,0,0,0,3700,3,16000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-12',1650,5,2700,7,4500,4,700,1,0,0,0,0,1650,5,2350,6,6900,2,0,0,0,0,0,0,0,0,3300,1,1755,2,700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-13',2300,7,2325,20,5050,4,10750,2,0,0,0,0,2300,7,2300,19,5600,1,0,0,0,0,0,0,0,0,3300,1,5500,2,10000,1,0,0,0,0,0,0,0,0,2550,1,11500,1,0,0,0,0
