data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-29',900,1,1450,4,1800,9,2200,4,2700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,1,1850,1,1800,9,2200,4,2700,1,0,0,0,0,1450,3,0,0,0,0,0,0,0,0
'2017-01-30',0,0,1500,1,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-01-31',0,0,1450,1,1775,18,2100,11,2700,1,0,0,0,0,0,0,1749,1,0,0,0,0,0,0,0,0,0,0,1885,14,2100,11,2700,1,0,0,0,0,1450,1,1700,3,0,0,0,0,0,0
'2017-02-01',0,0,0,0,1972,6,2100,7,2700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2045,5,2100,7,2700,1,0,0,0,0,0,0,1700,1,0,0,0,0,0,0
'2017-02-02',0,0,1450,2,1970,23,2100,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,21,2100,11,0,0,0,0,0,0,1450,2,1700,2,0,0,0,0,0,0
'2017-02-03',875,1,1450,2,1900,12,2275,2,2697,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,1,0,0,1900,11,2275,2,2697,2,0,0,0,0,1450,2,1700,1,0,0,0,0,0,0
'2017-02-05',0,0,1450,3,2000,5,0,0,2700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,5,0,0,2700,1,0,0,0,0,1450,3,0,0,0,0,0,0,0,0
'2017-02-06',0,0,0,0,1800,7,2275,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,7,2275,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-07',0,0,1800,1,1935,12,2300,4,2700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,1,1970,11,2300,4,2700,1,0,0,0,0,0,0,1650,1,0,0,0,0,0,0
'2017-02-08',0,0,1500,2,1900,23,2100,12,2700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,23,2100,12,2700,1,0,0,0,0,1500,2,0,0,0,0,0,0,0,0
'2017-02-09',0,0,1450,3,1900,10,2100,1,2700,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,10,2100,1,2700,2,0,0,0,0,1450,3,0,0,0,0,0,0,0,0
'2017-02-10',0,0,1500,2,1975,14,2137,6,2700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,13,2137,6,2700,1,0,0,0,0,1500,2,1650,1,0,0,0,0,0,0
'2017-02-11',0,0,1550,1,1950,19,2300,4,2695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,1,1950,18,2300,4,2695,1,0,0,0,0,0,0,1600,1,0,0,0,0,0,0
'2017-02-12',0,0,1450,6,1970,7,2100,1,2525,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,6,2100,1,2525,2,0,0,0,0,1450,6,1650,1,0,0,0,0,0,0
'2017-02-13',0,0,0,0,1922,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
