data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-29',0,0,1400,30,1950,16,2300,1,0,0,0,0,0,0,1385,15,1700,1,0,0,0,0,0,0,0,0,1575,6,1950,14,2300,1,0,0,0,0,0,0,1400,9,1800,1,0,0,0,0,0,0
'2017-01-30',0,0,1400,10,1900,3,2950,3,0,0,0,0,0,0,1375,3,1525,1,0,0,0,0,0,0,0,0,0,0,1900,1,2950,3,0,0,0,0,0,0,1400,7,1900,1,0,0,0,0,0,0
'2017-01-31',1350,1,1400,48,1950,21,2300,3,0,0,0,0,1350,1,1400,28,1700,4,0,0,0,0,0,0,0,0,1575,6,1950,17,2300,3,0,0,0,0,0,0,1400,14,0,0,0,0,0,0,0,0
'2017-02-01',1300,1,1400,18,1800,11,2300,3,0,0,0,0,1300,1,1450,13,2037,2,0,0,0,0,0,0,0,0,0,0,2200,4,2300,3,0,0,0,0,0,0,1400,5,1700,5,0,0,0,0,0,0
'2017-02-02',0,0,1450,47,1900,23,2300,5,0,0,0,0,0,0,1450,25,1700,1,0,0,0,0,0,0,0,0,1600,7,1950,19,2300,5,0,0,0,0,0,0,1550,15,1700,3,0,0,0,0,0,0
'2017-02-03',1325,2,1400,29,1950,12,2300,4,0,0,0,0,1325,2,1400,20,0,0,0,0,0,0,0,0,0,0,1400,1,2200,7,2300,4,0,0,0,0,0,0,1400,8,1800,5,0,0,0,0,0,0
'2017-02-05',0,0,1450,33,1900,11,2300,3,0,0,0,0,0,0,1450,25,1475,1,0,0,0,0,0,0,0,0,0,0,2250,6,2300,3,0,0,0,0,0,0,1400,8,1700,4,0,0,0,0,0,0
'2017-02-06',0,0,1450,4,1800,2,2300,1,0,0,0,0,0,0,1425,2,0,0,0,0,0,0,0,0,0,0,0,0,1800,2,2300,1,0,0,0,0,0,0,1500,2,0,0,0,0,0,0,0,0
'2017-02-07',1300,1,1425,46,2200,17,2625,4,0,0,0,0,1300,1,1450,33,1562,2,0,0,0,0,0,0,0,0,1400,1,2200,12,2625,4,0,0,0,0,0,0,1400,12,1900,3,0,0,0,0,0,0
'2017-02-08',0,0,1450,45,1800,27,2300,2,0,0,0,0,0,0,1450,30,1600,5,0,0,0,0,0,0,0,0,1600,7,1950,20,2300,2,0,0,0,0,0,0,1525,8,1750,2,0,0,0,0,0,0
'2017-02-09',1300,1,1450,33,2100,10,2950,5,0,0,0,0,1300,1,1450,25,0,0,0,0,0,0,0,0,0,0,1400,1,2100,8,2950,5,0,0,0,0,0,0,1600,7,1800,2,0,0,0,0,0,0
'2017-02-10',0,0,1450,50,1900,27,2300,3,0,0,0,0,0,0,1450,36,1475,7,0,0,0,0,0,0,0,0,1575,4,2000,19,2300,3,0,0,0,0,0,0,1400,10,1800,1,0,0,0,0,0,0
'2017-02-11',0,0,1450,36,2500,5,2900,7,0,0,10000,1,0,0,1450,32,0,0,0,0,0,0,0,0,0,0,1600,2,2500,4,2900,7,0,0,10000,1,0,0,1400,2,1900,1,0,0,0,0,0,0
'2017-02-12',0,0,1450,42,2200,12,2300,2,0,0,0,0,0,0,1450,29,1612,2,0,0,0,0,0,0,0,0,1600,1,2250,10,2300,2,0,0,0,0,0,0,1450,12,0,0,0,0,0,0,0,0
'2017-02-13',0,0,1385,1,2850,1,3800,1,0,0,0,0,0,0,1385,1,0,0,0,0,0,0,0,0,0,0,0,0,2850,1,3800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-14',1300,1,1450,85,2000,18,2900,5,0,0,10000,1,1300,1,1450,65,1650,4,0,0,0,0,0,0,0,0,1575,6,2200,13,2900,5,0,0,10000,1,0,0,1400,14,2000,1,0,0,0,0,0,0
'2017-02-15',0,0,1500,25,2150,10,3050,4,0,0,0,0,0,0,1500,22,0,0,0,0,0,0,0,0,0,0,0,0,2150,10,3050,4,0,0,0,0,0,0,1500,3,0,0,0,0,0,0,0,0
'2017-02-16',1340,1,1450,76,1950,16,2600,6,0,0,0,0,1340,1,1450,56,1700,1,0,0,0,0,0,0,0,0,1575,6,2100,12,2600,6,0,0,0,0,0,0,1475,14,1700,3,0,0,0,0,0,0
'2017-02-17',0,0,1450,47,2200,9,2900,2,0,0,10000,1,0,0,1450,44,1637,2,0,0,0,0,0,0,0,0,1600,1,2400,6,2900,2,0,0,10000,1,0,0,1400,2,1800,1,0,0,0,0,0,0
'2017-02-18',0,0,1450,72,1950,10,2000,1,0,0,0,0,0,0,1450,60,1700,1,0,0,0,0,0,0,0,0,1550,4,2100,9,2000,1,0,0,0,0,0,0,1400,8,0,0,0,0,0,0,0,0
'2017-02-20',0,0,1600,6,1800,8,3800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,6,1800,8,3800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-22',0,0,1450,54,2000,15,2000,3,0,0,10000,1,0,0,1450,45,1600,2,0,0,0,0,0,0,0,0,0,0,2150,10,2000,3,0,0,10000,1,0,0,1550,9,1800,3,0,0,0,0,0,0
'2017-02-26',0,0,1450,50,2025,12,3050,2,0,0,10000,1,0,0,1450,36,0,0,0,0,0,0,0,0,0,0,1575,8,2100,11,3050,2,0,0,10000,1,0,0,1575,6,1950,1,0,0,0,0,0,0
'2017-02-27',0,0,0,0,1650,1,0,0,0,0,0,0,0,0,0,0,1650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-28',0,0,1500,84,2000,24,3800,5,0,0,10000,1,0,0,1450,68,1600,3,0,0,0,0,0,0,0,0,1600,7,2125,18,3800,5,0,0,10000,1,0,0,1550,9,1800,3,0,0,0,0,0,0
'2017-03-01',0,0,1450,68,2100,9,0,0,0,0,0,0,0,0,1450,56,1650,1,0,0,0,0,0,0,0,0,1500,3,2250,4,0,0,0,0,0,0,0,0,1500,9,1950,4,0,0,0,0,0,0
'2017-03-04',0,0,1500,49,1900,10,3350,4,0,0,10000,1,0,0,1475,38,1625,4,0,0,0,0,0,0,0,0,0,0,2500,1,3350,4,0,0,10000,1,0,0,1550,11,1950,5,0,0,0,0,0,0
'2017-03-05',0,0,1475,107,1800,13,2100,1,0,0,0,0,0,0,1450,93,1600,3,0,0,0,0,0,0,0,0,1575,8,2200,9,2100,1,0,0,0,0,0,0,1475,6,1750,1,0,0,0,0,0,0
'2017-03-06',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-07',1300,3,1462,106,2150,5,3350,4,0,0,10000,1,1300,3,1450,95,1550,2,0,0,0,0,0,0,0,0,1500,1,2200,3,3350,4,0,0,10000,1,0,0,1550,10,0,0,0,0,0,0,0,0
'2017-03-08',0,0,1475,71,1800,6,0,0,0,0,0,0,0,0,1487,56,1600,1,0,0,0,0,0,0,0,0,1575,8,1900,5,0,0,0,0,0,0,0,0,1475,7,0,0,0,0,0,0,0,0
'2017-03-09',1300,2,1450,92,2000,2,3350,4,0,0,10000,1,1300,2,1450,81,1500,1,0,0,0,0,0,0,0,0,0,0,2500,1,3350,4,0,0,10000,1,0,0,1475,11,0,0,0,0,0,0,0,0
'2017-03-10',0,0,1500,91,1900,9,0,0,0,0,0,0,0,0,1500,75,1600,2,0,0,0,0,0,0,0,0,1550,9,2000,7,0,0,0,0,0,0,0,0,1475,7,0,0,0,0,0,0,0,0
'2017-03-11',0,0,1475,83,2000,1,0,0,0,0,10000,1,0,0,1500,75,0,0,0,0,0,0,0,0,0,0,0,0,2000,1,0,0,0,0,10000,1,0,0,1475,8,0,0,0,0,0,0,0,0
