data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-29',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-01-30',0,0,0,0,1036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-01-31',0,0,0,0,1749,1,1800,1,0,0,0,0,0,0,0,0,1749,1,0,0,0,0,0,0,0,0,0,0,0,0,1800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-01',0,0,1490,2,0,0,2200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,1,0,0,0,0,0,0,1490,2,0,0,0,0,0,0,0,0
'2017-02-02',0,0,0,0,1518,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-03',0,0,0,0,400,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-05',0,0,0,0,400,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-06',0,0,0,0,400,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-07',0,0,0,0,400,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-08',0,0,2300,2,2200,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1,2200,51,0,0,0,0,0,0,0,0,1600,1,0,0,0,0,0,0,0,0
'2017-02-09',0,0,1812,2,1800,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812,2,1800,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-10',0,0,1600,1,400,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,26,0,0,0,0,0,0,0,0,1600,1,0,0,0,0,0,0,0,0
'2017-02-11',0,0,2300,2,2025,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,2,2025,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-12',0,0,1600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,1,0,0,0,0,0,0,0,0
'2017-02-13',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-14',0,0,3000,1,2000,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1,2000,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-15',0,0,0,0,400,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-16',0,0,0,0,400,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-17',0,0,2300,1,400,4,0,0,0,0,0,0,0,0,2300,1,0,0,0,0,0,0,0,0,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-18',1500,1,1490,1,400,18,0,0,0,0,0,0,1500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,18,0,0,0,0,0,0,0,0,1490,1,0,0,0,0,0,0,0,0
'2017-02-20',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-26',0,0,1600,1,400,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,30,0,0,0,0,0,0,0,0,1600,1,0,0,0,0,0,0,0,0
'2017-02-27',0,0,0,0,400,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-28',0,0,0,0,400,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-01',0,0,1600,1,400,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,44,0,0,0,0,0,0,0,0,1600,1,0,0,0,0,0,0,0,0
'2017-03-04',0,0,1600,1,400,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,10,0,0,0,0,0,0,0,0,1600,1,0,0,0,0,0,0,0,0
