data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-29',0,0,1500,44,1800,20,2300,9,0,0,0,0,0,0,1500,28,1500,1,0,0,0,0,0,0,0,0,1625,14,1825,14,2300,9,0,0,0,0,0,0,1625,2,1800,5,0,0,0,0,0,0
'2017-01-30',0,0,1500,21,2125,4,0,0,0,0,0,0,0,0,1500,20,1500,1,0,0,0,0,0,0,0,0,0,0,2250,3,0,0,0,0,0,0,0,0,1500,1,0,0,0,0,0,0,0,0
'2017-01-31',1300,19,1500,87,1780,60,2300,26,0,0,0,0,1300,19,1500,63,1600,12,0,0,0,0,0,0,0,0,1625,14,1875,32,2300,25,0,0,0,0,0,0,1600,10,1800,16,1875,1,0,0,0,0
'2017-02-01',1300,1,1500,35,1800,15,2400,11,0,0,0,0,1300,1,1500,33,1600,3,0,0,0,0,0,0,0,0,1500,2,2000,8,2450,10,0,0,0,0,0,0,0,0,1747,4,2300,1,0,0,0,0
'2017-02-02',0,0,1500,59,1850,33,2225,17,0,0,0,0,0,0,1500,38,1650,1,0,0,0,0,0,0,0,0,1650,15,2050,23,2262,16,0,0,0,0,0,0,1600,6,1780,9,1975,1,0,0,0,0
'2017-02-03',1275,2,1500,39,1900,27,2350,10,0,0,0,0,1275,2,1500,32,1550,2,0,0,0,0,0,0,0,0,1500,2,2000,17,2350,10,0,0,0,0,0,0,1650,5,1825,8,0,0,0,0,0,0
'2017-02-05',0,0,1500,43,2049,18,2300,7,0,0,0,0,0,0,1500,42,1500,1,0,0,0,0,0,0,0,0,0,0,2249,9,2300,7,0,0,0,0,0,0,1650,1,1850,8,0,0,0,0,0,0
'2017-02-06',0,0,1500,4,1900,11,2725,2,0,0,0,0,0,0,1500,1,0,0,0,0,0,0,0,0,0,0,1400,1,1950,10,2725,2,0,0,0,0,0,0,1600,2,1850,1,0,0,0,0,0,0
'2017-02-07',1300,20,1500,75,1875,34,2299,19,0,0,0,0,1300,20,1500,70,1550,6,0,0,0,0,0,0,0,0,0,0,2100,14,2300,17,0,0,0,0,0,0,1600,5,1900,14,1935,2,0,0,0,0
'2017-02-08',1300,15,1500,75,1900,62,2300,21,0,0,0,0,1300,15,1500,47,1500,5,0,0,0,0,0,0,0,0,1625,16,1995,41,2300,20,0,0,0,0,0,0,1600,12,1875,16,1875,1,0,0,0,0
'2017-02-09',1300,14,1500,38,1899,33,2249,23,0,0,0,0,1300,14,1500,35,1400,1,0,0,0,0,0,0,0,0,0,0,1849,14,2300,18,0,0,0,0,0,0,1475,3,1900,18,1950,5,0,0,0,0
