data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-29',1559,2,1400,19,1850,17,0,0,0,0,0,0,1559,2,1400,15,1700,1,0,0,0,0,0,0,0,0,1800,2,2300,8,0,0,0,0,0,0,0,0,1698,2,1800,8,0,0,0,0,0,0
'2017-01-30',1339,2,1400,6,2100,5,3600,3,4800,2,0,0,1339,2,1400,4,1700,2,0,0,0,0,0,0,0,0,1875,2,2350,2,3600,3,4800,2,0,0,0,0,0,0,2350,1,0,0,0,0,0,0
'2017-01-31',1559,3,1400,25,2100,24,2400,3,0,0,0,0,1559,3,1400,23,1700,4,0,0,0,0,0,0,0,0,1800,2,2250,13,2400,3,0,0,0,0,0,0,0,0,1950,7,0,0,0,0,0,0
'2017-02-01',0,0,1400,11,1975,10,2600,3,4800,1,0,0,0,0,1400,11,0,0,0,0,0,0,0,0,0,0,0,0,1939,5,2700,2,4800,1,0,0,0,0,0,0,2350,5,2600,1,0,0,0,0
'2017-02-02',1559,2,1400,23,2100,25,2700,4,0,0,0,0,1559,2,1400,18,1700,1,0,0,0,0,0,0,0,0,1837,4,2250,15,3000,3,0,0,0,0,0,0,1800,1,1850,9,1700,1,0,0,0,0
'2017-02-03',0,0,1400,14,2250,17,0,0,4800,1,0,0,0,0,1400,13,0,0,0,0,0,0,0,0,0,0,0,0,2250,11,0,0,4800,1,0,0,0,0,1000,1,2025,6,0,0,0,0,0,0
'2017-02-05',0,0,1400,17,2300,13,2500,2,0,0,0,0,0,0,1400,17,0,0,0,0,0,0,0,0,0,0,0,0,2300,7,2400,1,0,0,0,0,0,0,0,0,2075,6,2600,1,0,0,0,0
'2017-02-06',0,0,1875,3,1950,4,0,0,4800,1,0,0,0,0,1400,1,0,0,0,0,0,0,0,0,0,0,1875,2,2300,1,0,0,4800,1,0,0,0,0,0,0,1950,3,0,0,0,0,0,0
'2017-02-07',1300,1,1400,21,2200,21,3000,3,0,0,0,0,1300,1,1400,20,1575,1,0,0,0,0,0,0,0,0,0,0,2250,11,3000,3,0,0,0,0,0,0,1800,1,1950,9,0,0,0,0,0,0
'2017-02-08',1379,5,1400,20,1950,25,2500,4,4800,2,0,0,1379,5,1400,16,1700,3,0,0,0,0,0,0,0,0,1837,4,1997,10,2500,4,4800,2,0,0,0,0,0,0,1950,12,0,0,0,0,0,0
'2017-02-09',0,0,1400,10,2200,13,3300,2,0,0,0,0,0,0,1400,10,0,0,0,0,0,0,0,0,0,0,0,0,2300,8,3300,2,0,0,0,0,0,0,0,0,2000,5,0,0,0,0,0,0
'2017-02-10',1339,2,1400,25,1950,27,2600,4,4800,1,0,0,1339,2,1400,23,1700,4,0,0,0,0,0,0,0,0,0,0,2200,11,2600,4,4800,1,0,0,0,0,1750,2,1875,12,0,0,0,0,0,0
'2017-02-11',1450,1,1400,15,2200,7,3000,3,4800,1,0,0,0,0,1400,12,1675,1,0,0,0,0,0,0,1450,1,1875,2,2300,3,3000,3,4800,1,0,0,0,0,1700,1,2200,3,0,0,0,0,0,0
'2017-02-12',0,0,1400,21,2300,15,2500,2,0,0,0,0,0,0,1400,18,0,0,0,0,0,0,0,0,0,0,0,0,2300,9,2500,2,0,0,0,0,0,0,1000,3,2175,6,0,0,0,0,0,0
'2017-02-13',1289,2,1800,1,1700,4,3300,4,4800,2,0,0,1289,2,0,0,1700,2,0,0,0,0,0,0,0,0,0,0,1900,1,3300,4,4800,2,0,0,0,0,1800,1,750,1,0,0,0,0,0,0
'2017-02-14',0,0,1400,29,2050,22,2450,2,0,0,0,0,0,0,1400,24,0,0,0,0,0,0,0,0,0,0,1875,2,2050,14,2450,2,0,0,0,0,0,0,1700,3,2075,8,0,0,0,0,0,0
'2017-02-15',0,0,1495,18,1950,15,3425,6,4650,2,0,0,0,0,1400,14,1700,2,0,0,0,0,0,0,0,0,0,0,2300,4,3250,5,4650,2,0,0,0,0,1750,4,1800,9,4000,1,0,0,0,0
'2017-02-16',0,0,1400,26,1995,18,2600,1,0,0,0,0,0,0,1400,21,0,0,0,0,0,0,0,0,0,0,1875,2,1997,10,2600,1,0,0,0,0,0,0,1700,3,1950,8,0,0,0,0,0,0
'2017-02-17',0,0,1400,19,1950,10,3300,2,4800,1,0,0,0,0,1400,17,0,0,0,0,0,0,0,0,0,0,0,0,1970,5,3300,2,4800,1,0,0,0,0,1675,2,1950,5,0,0,0,0,0,0
'2017-02-18',0,0,1445,26,2100,14,2550,4,3350,2,0,0,0,0,1400,22,0,0,0,0,0,0,0,0,0,0,1875,2,1997,8,2550,4,3350,2,0,0,0,0,1750,2,2250,6,0,0,0,0,0,0
'2017-02-20',0,0,2400,3,2700,6,3600,5,4650,2,0,0,0,0,2400,3,4500,2,0,0,0,0,0,0,0,0,0,0,1997,4,3425,4,4650,2,0,0,0,0,0,0,0,0,4000,1,0,0,0,0
'2017-02-22',0,0,1500,21,2237,18,3300,4,4800,1,0,0,0,0,1445,18,1850,1,0,0,0,0,0,0,0,0,0,0,2137,6,3300,4,4800,1,0,0,0,0,1700,3,2275,11,0,0,0,0,0,0
'2017-02-26',0,0,1495,10,1922,6,2650,5,4800,1,0,0,0,0,1445,8,1850,1,0,0,0,0,0,0,0,0,0,0,1995,3,2800,4,4800,1,0,0,0,0,1750,2,2075,2,2650,1,0,0,0,0
'2017-02-27',0,0,0,0,2225,4,2725,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,3,2725,2,0,0,0,0,0,0,0,0,1800,1,0,0,0,0,0,0
'2017-02-28',1579,1,1500,22,2049,6,3000,4,4800,1,0,0,0,0,1500,22,1850,1,0,0,0,0,0,0,0,0,0,0,1999,3,3000,4,4800,1,0,0,1579,1,0,0,2350,2,0,0,0,0,0,0
'2017-03-01',1599,1,1500,20,1381,2,2550,2,0,0,0,0,0,0,1500,17,0,0,0,0,0,0,0,0,0,0,0,0,962,1,2550,2,0,0,0,0,1599,1,1700,3,1800,1,0,0,0,0,0,0
'2017-03-04',1599,1,1500,15,3800,5,2950,2,3300,1,0,0,0,0,1500,14,0,0,0,0,0,0,0,0,0,0,0,0,4700,3,2950,2,3300,1,0,0,1599,1,1700,1,2025,2,0,0,0,0,0,0
'2017-03-05',1579,1,1500,29,1850,5,2800,4,0,0,0,0,0,0,1500,29,1850,1,0,0,0,0,0,0,0,0,0,0,1631,2,2800,4,0,0,0,0,1579,1,0,0,2050,2,0,0,0,0,0,0
