data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-29',0,0,3300,3,0,0,0,0,0,0,0,0,0,0,3300,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-01-30',0,0,1827,6,2100,1,0,0,0,0,0,0,0,0,1827,6,2100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-01-31',1400,3,2100,3,3800,1,3990,1,0,0,0,0,1400,3,2100,3,3800,1,0,0,0,0,0,0,0,0,0,0,0,0,3990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-01',1487,2,3300,5,2275,1,0,0,0,0,0,0,1487,2,3300,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2275,1,0,0,0,0,0,0
'2017-02-02',1525,1,1830,7,2100,1,0,0,0,0,0,0,1525,1,1830,7,2100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-03',1395,1,3249,4,0,0,0,0,0,0,0,0,1395,1,3249,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-04',2100,1,2700,4,0,0,0,0,0,0,0,0,2100,1,2700,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-05',1395,1,2400,7,0,0,0,0,0,0,0,0,1395,1,2400,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-06',1400,3,1925,4,0,0,0,0,0,0,0,0,1400,3,1925,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-07',2100,1,3300,4,3800,1,0,0,0,0,0,0,2100,1,3300,4,3800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-08',1395,2,2675,2,0,0,3990,1,0,0,0,0,1395,2,2675,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-09',1460,2,3300,4,0,0,3523,1,0,0,0,0,1460,2,3300,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-10',1395,1,3300,6,2747,2,3990,1,0,0,0,0,1395,1,3300,6,2100,1,0,0,0,0,0,0,0,0,0,0,0,0,3990,1,0,0,0,0,0,0,0,0,3395,1,0,0,0,0,0,0
'2017-02-12',1397,2,2350,3,2647,2,0,0,0,0,0,0,1397,2,2350,3,2647,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-13',2100,1,3300,1,2875,2,3990,1,0,0,0,0,2100,1,3300,1,2875,2,0,0,0,0,0,0,0,0,0,0,0,0,3990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-14',0,0,3300,2,2100,1,0,0,0,0,0,0,0,0,3300,2,2100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-15',0,0,2675,6,2100,1,0,0,0,0,0,0,0,0,2675,6,2100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-17',1597,2,1975,2,3195,3,3990,1,0,0,0,0,1597,2,1975,2,2647,2,0,0,0,0,0,0,0,0,0,0,0,0,3990,1,0,0,0,0,0,0,0,0,3395,1,0,0,0,0,0,0
'2017-02-18',0,0,3100,15,0,0,0,0,0,0,0,0,0,0,3100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-20',2100,1,2095,5,2100,1,0,0,0,0,0,0,2100,1,2095,5,2100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-23',1400,1,3100,9,2100,1,0,0,0,0,0,0,1400,1,3100,9,2100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-25',1500,1,3200,16,0,0,0,0,0,0,0,0,1500,1,3200,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-26',0,0,2150,3,2100,3,0,0,0,0,0,0,0,0,2150,3,2100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-28',1500,1,3200,15,3395,1,3990,1,0,0,0,0,1500,1,3200,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3990,1,0,0,0,0,0,0,0,0,3395,1,0,0,0,0,0,0
'2017-03-01',0,0,2045,8,0,0,0,0,0,0,0,0,0,0,2045,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-02',1475,3,3200,11,0,0,0,0,0,0,0,0,1475,3,3200,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-04',0,0,3250,2,0,0,0,0,0,0,0,0,0,0,3250,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
