date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
'2016-12-19',1410,4,1699,3,2000,1,0,0,3050,1,0,0
'2016-12-20',1255,7,1759,2,1850,1,2347,2,0,0,0,0
'2016-12-21',1313,4,1846,2,2200,2,0,0,2100,1,0,0
'2016-12-22',1399,11,1699,6,2100,3,2595,1,0,0,0,0
'2016-12-23',1255,8,1800,11,2226,1,2347,2,0,0,0,0
'2016-12-24',1255,5,1599,4,2306,1,0,0,2100,1,0,0
'2016-12-25',0,0,1800,9,2000,1,0,0,1850,1,0,0
'2016-12-26',0,0,0,0,0,0,2100,1,0,0,0,0
'2016-12-27',1255,4,1864,3,2200,1,2347,2,0,0,0,0
'2016-12-28',1255,7,1909,2,0,0,2497,2,1850,1,0,0
'2016-12-29',1399,12,1699,5,2100,1,0,0,0,0,0,0
'2016-12-30',1399,11,1699,6,0,0,2450,3,0,0,0,0
'2016-12-31',1255,5,1699,4,0,0,2100,1,0,0,0,0
'2017-01-06',1399,13,1699,7,2050,3,0,0,1770,1,0,0
'2017-01-07',1355,9,1699,4,2100,3,0,0,1850,1,0,0
'2017-01-08',1255,4,1770,2,2138,1,0,0,2100,1,0,0
'2017-01-09',1399,6,1699,5,2138,1,0,0,1770,1,0,0
'2017-01-10',1255,8,1400,3,2200,1,0,0,0,0,0,0
'2017-01-11',1399,7,1699,3,2119,2,2450,1,2100,1,0,0
'2017-01-12',1327,6,1699,5,2094,2,0,0,0,0,0,0
'2017-01-13',1469,3,1820,1,2100,1,700,1,0,0,0,0
date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
