date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
'2016-12-19',0,0,0,0,1200,1,1450,1,0,0,0,0
'2016-12-20',1099,1,1336,2,0,0,1750,3,2500,1,0,0
'2016-12-21',0,0,1336,3,0,0,1550,4,0,0,0,0
'2016-12-22',1137,3,1351,10,1579,9,1450,2,0,0,0,0
'2016-12-23',1131,2,1336,3,1450,1,1700,4,2500,1,0,0
'2016-12-24',0,0,1336,2,0,0,1450,2,0,0,0,0
'2016-12-25',1150,1,1290,2,1450,3,2425,2,0,0,0,0
'2016-12-26',0,0,0,0,0,0,1450,2,0,0,0,0
'2016-12-27',0,0,0,0,0,0,1600,2,0,0,0,0
'2016-12-28',1137,3,1333,4,1450,3,1450,1,0,0,0,0
'2016-12-29',1137,1,1457,8,1579,3,1450,2,0,0,0,0
'2016-12-30',0,0,1336,2,1522,1,2425,2,0,0,0,0
'2016-12-31',1126,1,1336,2,1486,2,1450,1,0,0,0,0
'2017-01-06',1126,3,1351,8,1579,7,1350,1,0,0,0,0
'2017-01-07',1126,1,1336,1,1350,3,1695,1,0,0,0,0
'2017-01-08',1126,1,1336,1,1650,2,1350,1,0,0,0,0
'2017-01-09',1150,1,1290,2,1412,2,1750,1,0,0,0,0
'2017-01-10',1077,2,1351,4,1579,6,1797,2,0,0,0,0
'2017-01-11',1029,3,1336,1,1436,2,1450,1,0,0,0,0
'2017-01-12',1126,3,1336,5,1450,3,0,0,2500,1,0,0
'2017-01-13',1126,1,1336,1,1436,2,1625,2,0,0,0,0
date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
