date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
'2016-12-19',1160,3,1311,11,1680,1,0,0,3000,1,0,0
'2016-12-20',0,0,1444,5,1500,3,1625,3,0,0,0,0
'2016-12-21',1204,2,1402,4,1779,3,2850,1,2900,1,0,0
'2016-12-22',1030,4,1290,9,4,1,0,0,3000,2,0,0
'2016-12-23',1160,1,1270,6,4,1,2200,2,0,0,0,0
'2016-12-24',1180,4,1290,12,1779,3,1500,3,0,0,0,0
'2016-12-25',1030,2,1250,7,0,0,1395,2,0,0,0,0
'2016-12-26',1000,1,0,0,4,1,0,0,0,0,0,0
'2016-12-27',1160,3,1310,13,1500,2,0,0,3000,1,0,0
'2016-12-28',1200,1,1440,6,1892,6,2064,2,1217,2,0,0
'2016-12-29',0,0,0,0,1500,3,0,0,3000,1,0,0
'2016-12-30',1200,3,1192,1,0,0,0,0,5,1,0,0
'2016-12-31',1209,3,1482,8,2575,1,1408,2,3000,1,0,0
'2017-01-06',1185,2,1358,9,0,0,0,0,0,0,0,0
'2017-01-07',1310,4,1317,4,1500,3,620,2,3500,1,0,0
'2017-01-08',0,0,1358,6,0,0,3500,1,0,0,0,0
'2017-01-09',1209,5,1364,8,1663,2,0,0,0,0,0,0
'2017-01-10',1000,6,1352,2,1481,1,0,0,3000,1,0,0
'2017-01-11',0,0,1300,3,1700,2,3200,1,0,0,0,0
'2017-01-12',1375,5,1489,3,4,1,0,0,3000,1,0,0
'2017-01-13',1164,2,1401,7,1560,3,0,0,0,0,0,0
date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
