date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
'2016-12-19',2299,8,3590,2,0,0,0,0,0,0,0,0
'2016-12-20',1900,15,3590,6,610,3,0,0,0,0,0,0
'2016-12-21',2485,15,3590,7,0,0,0,0,0,0,0,0
'2016-12-22',2299,9,3590,5,0,0,0,0,0,0,0,0
'2016-12-23',2298,11,2795,1,0,0,0,0,0,0,0,0
'2016-12-24',2380,3,0,0,0,0,0,0,0,0,0,0
'2016-12-25',2339,4,3590,1,0,0,0,0,0,0,0,0
'2016-12-26',2395,5,4000,1,0,0,0,0,0,0,0,0
'2016-12-27',2339,10,2603,2,0,0,0,0,0,0,0,0
'2016-12-28',2299,7,3500,3,0,0,0,0,0,0,0,0
'2016-12-29',2013,10,0,0,0,0,0,0,0,0,0,0
'2016-12-30',2298,12,3445,6,1194,1,0,0,0,0,0,0
'2016-12-31',2008,4,2919,3,0,0,0,0,0,0,0,0
'2017-01-06',2380,15,3135,3,527,2,500,1,0,0,0,0
'2017-01-07',2345,8,3209,2,0,0,0,0,0,0,0,0
'2017-01-08',2339,8,3105,4,527,2,0,0,0,0,0,0
'2017-01-09',2299,11,3135,4,1194,1,0,0,0,0,0,0
'2017-01-10',2299,15,2919,3,0,0,0,0,0,0,0,0
'2017-01-11',2299,9,3135,4,0,0,0,0,0,0,0,0
'2017-01-12',2298,11,3135,3,535,3,0,0,0,0,0,0
'2017-01-13',2367,10,3048,3,0,0,0,0,0,0,0,0
date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
