date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
'2016-12-19',0,0,1250,1,1950,3,0,0,0,0,0,0
'2016-12-20',0,0,1450,5,2225,2,2750,3,0,0,0,0
'2016-12-21',1025,2,795,1,2200,1,0,0,0,0,2500,1
'2016-12-22',0,0,1262,4,1825,2,2525,2,0,0,0,0
'2016-12-23',0,0,1575,2,2250,3,0,0,0,0,0,0
'2016-12-24',0,0,1275,3,2100,1,2300,1,0,0,0,0
'2016-12-25',0,0,1022,2,1700,1,2750,1,0,0,0,0
'2016-12-26',0,0,1412,2,0,0,0,0,0,0,0,0
'2016-12-27',0,0,1247,2,1950,1,2300,1,0,0,0,0
'2016-12-28',325,1,1275,3,1700,1,2525,2,0,0,0,0
'2016-12-29',0,0,1412,4,2200,3,0,0,0,0,0,0
'2016-12-30',0,0,1275,3,0,0,2300,3,0,0,2400,1
