date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
'2016-12-19',1315,1,1575,1,2100,3,2050,3,0,0,0,0
'2016-12-20',1320,3,1425,3,1550,4,1900,1,3950,1,0,0
'2016-12-23',1125,4,1442,6,1550,4,1900,1,0,0,0,0
'2016-12-24',1125,3,1500,7,2100,5,2580,2,0,0,0,0
'2016-12-25',1315,2,0,0,0,0,2050,1,0,0,0,0
'2016-12-26',0,0,0,0,1550,2,0,0,0,0,0,0
'2016-12-27',1315,1,1530,2,2100,5,2032,2,0,0,0,0
'2016-12-28',1125,3,1450,5,1069,1,0,0,0,0,0,0
'2016-12-29',1470,3,1375,3,1997,6,2195,1,0,0,0,0
'2016-12-30',1360,3,1500,5,1525,5,2165,1,3900,1,0,0
