data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-29',0,0,0,0,1497,8,2399,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1,2399,3,0,0,0,0,0,0,0,0,1495,7,0,0,0,0,0,0
'2017-01-30',825,2,1200,1,0,0,2160,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,1,1200,1,0,0,2025,1,0,0,0,0,700,1,0,0,0,0,2295,1,0,0,0,0
'2017-01-31',800,2,1025,2,1647,4,2399,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,2,1025,2,0,0,2399,3,0,0,0,0,0,0,0,0,1647,4,0,0,0,0,0,0
'2017-02-01',800,1,0,0,1700,1,2147,2,2990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1,0,0,0,0,2000,1,2990,1,0,0,0,0,0,0,1700,1,2295,1,0,0,0,0
'2017-02-02',0,0,0,0,1495,1,2097,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097,2,0,0,0,0,0,0,0,0,1495,1,0,0,0,0,0,0
'2017-02-03',875,1,1350,4,1700,3,2399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,1,1350,4,0,0,2399,1,0,0,0,0,0,0,0,0,1700,3,0,0,0,0,0,0
'2017-02-04',800,1,0,0,1500,4,2097,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1,0,0,2000,1,1900,3,0,0,0,0,0,0,0,0,1500,3,2295,1,0,0,0,0
'2017-02-04',800,1,0,0,1500,4,2097,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1,0,0,2000,1,1900,3,0,0,0,0,0,0,0,0,1500,3,2295,1,0,0,0,0
'2017-02-05',800,1,0,0,2000,5,2199,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1,0,0,2000,5,2199,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-06',0,0,0,0,1495,1,2295,1,1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495,1,2295,1,1900,1,0,0
'2017-02-07',800,1,1350,3,1500,15,2397,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1,1350,3,2000,6,2397,2,0,0,0,0,0,0,0,0,1500,9,0,0,0,0,0,0
'2017-02-08',0,0,0,0,1495,1,2250,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,2,0,0,0,0,0,0,0,0,1495,1,2295,1,0,0,0,0
'2017-02-09',0,0,0,0,1600,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,1,0,0,0,0,0,0,0,0,0,0,1547,2,0,0,0,0,0,0
'2017-02-10',0,0,1250,1,1500,3,2197,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,1,2025,1,2197,2,0,0,0,0,0,0,0,0,1497,2,0,0,0,0,0,0
'2017-02-11',750,2,1300,4,1547,2,1925,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1,1300,4,0,0,1925,2,0,0,0,0,700,1,0,0,1547,2,0,0,0,0,0,0
'2017-02-12',800,1,0,0,1500,15,2299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1,0,0,2000,5,2299,1,0,0,0,0,0,0,0,0,1500,10,0,0,0,0,0,0
'2017-02-13',0,0,0,0,1762,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,1,0,0,0,0,0,0,0,0,0,0,1500,1,0,0,0,0,0,0
'2017-02-14',0,0,0,0,1722,2,2100,2,3200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,1,2100,2,3200,1,0,0,0,0,0,0,1495,1,0,0,0,0,0,0
'2017-02-15',0,0,1300,4,1500,11,2299,1,2890,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,4,2000,4,2299,1,2890,1,0,0,0,0,0,0,1495,7,0,0,0,0,0,0
'2017-02-16',700,1,0,0,1500,7,2300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,1,2300,1,0,0,0,0,700,1,0,0,1500,6,0,0,0,0,0,0
'2017-02-17',0,0,550,1,1600,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1775,2,0,0,0,0,0,0,0,0,550,1,1547,2,0,0,0,0,0,0
'2017-02-18',0,0,1275,2,1595,12,2049,2,3045,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,2,2000,5,2049,2,3045,2,0,0,0,0,0,0,1500,7,0,0,0,0,0,0
'2017-02-20',675,2,0,0,0,0,2197,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,2,0,0,0,0,2197,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-22',900,1,0,0,1722,2,2150,6,0,0,2500,1,0,0,0,0,0,0,0,0,0,0,0,0,900,1,0,0,1950,1,2300,3,0,0,2500,1,0,0,0,0,1495,1,2000,3,0,0,0,0
'2017-02-23',0,0,0,0,2000,8,2299,1,2890,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,5,2299,1,2890,1,0,0,0,0,0,0,1500,3,0,0,0,0,0,0
'2017-02-24',0,0,1300,5,1495,7,2300,3,3150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,5,1950,1,2450,2,3150,1,0,0,0,0,0,0,1495,6,1995,1,0,0,0,0
'2017-02-25',0,0,0,0,1750,6,2000,3,3200,1,2500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,3,2000,1,3200,1,2500,1,0,0,0,0,1500,3,2350,2,0,0,0,0
'2017-02-26',0,0,0,0,1600,3,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,1,0,0,0,0,0,0,0,0,0,0,1547,2,1995,1,0,0,0,0
'2017-02-28',0,0,1700,1,2000,7,2350,2,0,0,2500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,4,0,0,0,0,2500,1,0,0,1700,1,1500,3,2350,2,0,0,0,0
'2017-03-01',0,0,500,1,1722,2,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,1,0,0,0,0,0,0,0,0,500,1,1495,1,1995,1,0,0,0,0
'2017-03-02',675,2,0,0,2000,4,1700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,2,0,0,2000,3,1700,1,0,0,0,0,0,0,0,0,1600,1,0,0,0,0,0,0
'2017-03-04',0,0,0,0,1950,1,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1995,1,0,0,0,0
'2017-03-05',550,1,0,0,1800,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,3,0,0,0,0,0,0,550,1,0,0,1500,3,0,0,0,0,0,0
