date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
'2016-12-19',1395,33,1649,48,2078,8,3895,2,0,0,0,0
'2016-12-20',1525,26,1649,27,2157,8,0,0,0,0,0,0
'2016-12-21',1538,35,1739,40,2157,7,0,0,0,0,0,0
'2016-12-22',1525,28,1684,32,2181,4,0,0,0,0,0,0
'2016-12-23',1523,35,1724,43,2216,8,3895,1,0,0,0,0
'2016-12-24',1515,29,1649,33,2000,3,0,0,0,0,0,0
'2016-12-25',1428,19,1649,25,2042,2,0,0,0,0,0,0
'2016-12-26',1418,14,1623,21,1927,1,0,0,0,0,0,0
'2016-12-27',1424,14,1649,21,1913,2,2922,2,0,0,0,0
'2016-12-28',1441,35,1649,36,2157,6,2497,1,0,0,0,0
'2016-12-29',1502,37,1724,41,2227,7,0,0,0,0,0,0
'2016-12-30',1528,29,1724,29,2216,6,2200,1,0,0,0,0
'2016-12-31',1418,29,1649,33,2192,6,0,0,0,0,0,0
'2016-12-31',1418,29,1649,33,2192,6,0,0,0,0,0,0
