data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-29',0,0,0,0,1950,2,0,0,1850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,1,0,0,0,0,0,0,1950,2,0,0,0,0,0,0
'2017-01-30',800,1,1700,1,0,0,2172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,1,0,0,0,0,800,1,1700,1,0,0,1995,1,0,0,0,0
'2017-01-31',0,0,0,0,1950,3,1797,2,2225,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225,2,0,0,0,0,0,0,1950,3,1797,2,0,0,0,0
'2017-02-01',0,0,1700,1,0,0,2172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,1,0,0,0,0,0,0,1700,1,0,0,1995,1,0,0,0,0
'2017-02-02',0,0,0,0,1900,1,1995,1,2600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,1,0,0,0,0,0,0,1900,1,1995,1,0,0,0,0
'2017-02-03',0,0,1750,1,1975,2,1895,1,1850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,1,0,0,0,0,1750,1,1975,2,1895,1,0,0,0,0
'2017-02-04',0,0,0,0,0,0,2172,2,2700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,1,2700,1,0,0,0,0,0,0,0,0,1995,1,0,0,0,0
'2017-02-05',0,0,0,0,1997,2,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,2,1995,1,0,0,0,0
'2017-02-06',0,0,0,0,1950,1,2350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,1,0,0,0,0,0,0,0,0,1950,1,0,0,0,0,0,0
'2017-02-07',0,0,1750,1,2000,1,1995,3,2700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700,1,0,0,0,0,1750,1,2000,1,1995,3,0,0,0,0
'2017-02-08',0,0,0,0,1925,2,0,0,1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,1,0,0,0,0,0,0,1925,2,0,0,0,0,0,0
'2017-02-09',0,0,1750,1,2000,1,2172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,1,0,0,0,0,0,0,1750,1,2000,1,1995,1,0,0,0,0
'2017-02-10',0,0,0,0,1900,1,2047,2,2700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700,1,0,0,0,0,0,0,1900,1,2047,2,0,0,0,0
'2017-02-11',0,0,0,0,1975,2,2025,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,1,0,0,0,0,0,0,0,0,1975,2,1700,1,0,0,0,0
