date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
'2016-12-19',1200,3,1900,3,0,0,2500,1,0,0,0,0
'2016-12-20',1550,11,2100,3,2847,2,2900,1,0,0,0,0
'2016-12-21',1690,8,2195,3,1850,1,2500,1,3250,1,0,0
'2016-12-22',1550,9,1885,2,0,0,2900,1,0,0,0,0
'2016-12-23',1298,7,2347,4,0,0,0,0,0,0,0,0
'2016-12-24',1776,10,2161,2,2645,1,2500,1,0,0,0,0
'2016-12-25',1068,2,2646,2,0,0,0,0,0,0,0,0
'2016-12-26',475,1,0,0,0,0,2500,1,0,0,0,0
'2016-12-27',1550,1,2323,1,0,0,2900,1,0,0,0,0
'2016-12-28',1690,13,1954,2,1850,1,2500,1,0,0,0,0
'2016-12-29',1464,10,2095,2,2645,1,2900,1,0,0,0,0
'2016-12-30',1486,12,1990,2,890,1,2500,1,0,0,0,0
'2016-12-31',1690,5,2100,3,0,0,0,0,0,0,0,0
'2017-01-06',1690,14,2232,2,0,0,0,0,0,0,0,0
'2017-01-07',1690,17,1895,3,2645,1,2900,1,0,0,0,0
'2017-01-08',1567,8,1900,3,0,0,2500,1,0,0,0,0
'2017-01-09',1755,9,2342,1,0,0,0,0,0,0,0,0
'2017-01-10',1690,15,2367,8,0,0,2500,1,0,0,0,0
'2017-01-11',1695,13,2340,6,2950,1,0,0,0,0,0,0
'2017-01-12',1590,14,1882,4,0,0,2500,1,0,0,0,0
'2017-01-13',1642,12,1997,4,0,0,4000,1,3250,1,0,0
date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
