date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
'2016-12-19',1290,5,1280,2,0,0,0,0,0,0,0,0
'2016-12-20',1353,6,1550,3,1787,2,2425,2,0,0,0,0
'2016-12-21',1368,6,1586,9,1812,4,2100,1,0,0,0,0
'2016-12-22',1366,6,1590,7,1812,2,0,0,0,0,0,0
'2016-12-23',1378,7,1657,8,1910,1,2500,1,0,0,0,0
'2016-12-24',1399,5,1575,8,1822,2,2500,1,0,0,0,0
'2016-12-25',1301,6,1585,3,1835,2,0,0,0,0,0,0
'2016-12-26',0,0,0,0,0,0,2500,1,0,0,0,0
'2016-12-27',1330,7,1565,5,0,0,2300,2,0,0,0,0
'2016-12-28',1401,6,1585,8,1925,1,2500,1,0,0,0,0
'2016-12-29',1317,10,1575,7,1835,2,2350,3,0,0,0,0
'2016-12-30',1483,6,1750,5,1920,1,2500,1,0,0,0,0
'2016-12-31',1417,6,1600,7,1869,2,2500,1,0,0,0,0
