date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
'2016-12-19',1502,6,1585,7,1800,3,0,0,0,0,0,0
'2016-12-20',1499,9,1588,8,2200,5,0,0,0,0,0,0
'2016-12-23',1422,12,1780,9,1765,3,0,0,0,0,0,0
'2016-12-24',1255,12,1652,8,2702,4,0,0,0,0,0,0
'2016-12-25',1325,5,1634,2,1687,2,0,0,0,0,0,0
'2016-12-26',1499,1,0,0,0,0,0,0,0,0,0,0
'2016-12-27',1507,7,1696,4,3100,1,0,0,0,0,0,0
'2016-12-28',1320,18,1515,10,1962,4,0,0,0,0,0,0
'2016-12-29',1410,9,1649,12,1962,6,0,0,0,0,0,0
'2016-12-30',1417,14,1415,11,2051,2,0,0,0,0,0,0
